household_key,first_alert,n_episodes,backlog,high_value,churned,alert_week
2207,394.0,6,False,True,False,57
2208,354.0,9,False,True,False,51
2209,357.0,8,False,True,False,51
2210,397.0,4,False,False,False,57
2211,531.0,1,False,False,False,76
2212,349.0,5,True,False,False,50
2213,358.0,6,False,False,False,52
2215,378.0,2,False,False,False,54
2217,370.0,6,False,False,False,53
2222,385.0,1,False,False,False,55
2223,349.0,4,True,False,False,50
2225,370.0,3,False,False,False,53
2226,353.0,1,False,True,False,51
2227,349.0,9,True,True,False,50
2228,404.0,5,False,False,False,58
2229,349.0,3,False,False,False,50
2230,349.0,5,True,False,False,50
2231,349.0,6,True,False,False,50
2232,453.0,1,False,False,False,65
2233,349.0,14,False,True,False,50
2234,393.0,2,False,True,False,57
2235,360.0,5,False,False,False,52
2236,349.0,11,False,False,False,50
2237,433.0,2,False,False,False,62
2238,349.0,11,True,False,False,50
2240,384.0,3,False,False,False,55
2241,545.0,1,False,False,False,78
2242,349.0,12,True,False,False,50
2244,374.0,10,False,False,False,54
2245,355.0,9,False,False,False,51
2247,381.0,4,False,False,False,55
2250,413.0,2,False,False,False,59
2252,452.0,1,False,False,False,65
2257,427.0,2,False,False,False,61
2258,463.0,2,False,False,False,67
2260,349.0,5,True,True,False,50
2261,479.0,8,False,True,False,69
2262,377.0,9,False,False,False,54
2263,361.0,16,False,False,False,52
2264,371.0,6,False,True,False,53
2266,472.0,1,False,True,False,68
2267,369.0,2,False,False,False,53
2268,349.0,4,True,False,False,50
2269,435.0,2,False,False,False,63
2270,374.0,3,False,False,False,54
2271,539.0,1,False,False,False,77
2273,411.0,3,False,False,False,59
2274,349.0,2,True,False,False,50
2276,356.0,3,False,False,False,51
2277,366.0,5,False,True,False,53
2278,367.0,3,False,False,False,53
2279,505.0,1,False,False,False,73
2280,369.0,1,False,True,False,53
2282,349.0,6,True,False,False,50
2284,367.0,5,False,True,False,53
2285,349.0,1,True,False,False,50
2286,349.0,3,True,False,False,50
2287,349.0,3,True,False,False,50
2288,349.0,13,True,False,False,50
2289,356.0,5,False,False,False,51
2290,373.0,4,False,False,False,54
2291,357.0,8,False,False,False,51
2293,353.0,4,False,False,False,51
2294,353.0,15,False,True,False,51
2295,426.0,3,False,True,False,61
2296,386.0,3,False,True,False,56
2297,388.0,2,False,False,False,56
2298,354.0,7,False,False,False,51
2299,349.0,5,True,False,False,50
2300,360.0,3,False,False,False,52
2301,409.0,8,False,True,False,59
2302,384.0,5,False,False,False,55
2303,354.0,3,False,False,False,51
2304,349.0,5,True,False,False,50
2305,378.0,3,False,True,False,54
2307,431.0,3,False,True,False,62
2310,369.0,4,False,False,False,53
2311,393.0,4,False,False,False,57
2312,358.0,3,False,True,False,52
2314,494.0,2,False,True,False,71
2316,350.0,3,False,False,False,50
2317,406.0,3,False,True,False,58
2318,350.0,20,False,True,False,50
2319,349.0,10,True,False,False,50
2322,420.0,5,False,True,False,60
2324,356.0,4,False,False,False,51
2327,437.0,3,False,False,False,63
2328,358.0,8,False,True,False,52
2329,353.0,10,False,False,False,51
2330,393.0,5,False,False,False,57
2331,541.0,1,False,False,False,78
2334,359.0,6,False,True,False,52
2336,349.0,6,True,False,False,50
2337,399.0,2,False,True,False,57
2338,356.0,3,False,False,False,51
2340,429.0,3,False,False,False,62
2341,350.0,4,False,True,False,50
2343,371.0,5,False,False,False,53
2344,353.0,9,False,False,False,51
2345,419.0,3,False,False,False,60
2346,473.0,1,False,False,False,68
2348,349.0,1,True,False,False,50
2349,349.0,8,True,False,False,50
2350,457.0,2,False,False,False,66
2351,534.0,1,False,True,False,77
2354,356.0,3,False,False,False,51
2356,363.0,8,False,False,False,52
2357,349.0,5,True,False,False,50
2358,349.0,5,True,False,False,50
2359,373.0,11,False,False,False,54
2360,377.0,10,False,True,False,54
2361,474.0,4,False,False,False,68
2362,349.0,5,True,False,False,50
2363,380.0,1,False,False,False,55
2364,361.0,2,False,True,False,52
2366,461.0,2,False,False,False,66
2367,427.0,7,False,True,False,61
2369,375.0,4,False,False,False,54
2370,364.0,3,False,False,False,52
2371,352.0,8,False,False,False,51
2372,365.0,2,False,False,False,53
2373,377.0,2,False,False,False,54
2374,387.0,3,False,True,False,56
2375,360.0,5,False,False,False,52
2376,524.0,2,False,False,False,75
2377,405.0,1,False,False,False,58
2378,365.0,6,False,False,False,53
2379,361.0,6,False,False,False,52
2381,354.0,8,False,False,False,51
2382,412.0,1,False,False,False,59
2385,415.0,13,False,False,False,60
2386,354.0,4,False,False,False,51
2388,376.0,2,False,False,False,54
2389,457.0,3,False,False,False,66
2390,360.0,4,False,False,False,52
2391,349.0,2,True,False,False,50
2393,533.0,1,False,False,False,77
2394,381.0,4,False,False,False,55
2395,390.0,4,False,True,False,56
2396,375.0,1,False,False,False,54
2398,349.0,3,True,False,False,50
2400,349.0,5,True,True,False,50
2405,377.0,3,False,False,False,54
2406,454.0,1,False,False,False,65
2407,391.0,1,False,False,False,56
2408,359.0,2,False,False,False,52
2410,452.0,3,False,False,False,65
2411,392.0,5,False,False,False,56
2412,382.0,5,False,True,False,55
2415,349.0,5,True,False,False,50
2416,411.0,3,False,False,False,59
2418,382.0,1,False,False,False,55
2419,390.0,6,False,False,False,56
2420,355.0,5,False,False,False,51
2421,349.0,2,True,True,False,50
2423,508.0,1,False,False,False,73
2424,423.0,5,False,False,False,61
2425,432.0,4,False,True,False,62
2427,377.0,2,False,True,False,54
2429,358.0,4,False,False,False,52
2430,398.0,4,False,False,False,57
2431,389.0,4,False,False,False,56
2432,431.0,2,False,False,False,62
2433,361.0,5,False,False,False,52
2434,392.0,2,False,False,False,56
2436,417.0,2,False,False,False,60
2437,376.0,6,False,True,False,54
2438,350.0,8,False,False,False,50
2439,349.0,8,False,False,False,50
2440,388.0,7,False,False,False,56
2441,349.0,3,True,False,False,50
2442,349.0,4,True,False,False,50
2443,388.0,3,False,False,True,56
2445,350.0,10,False,True,False,50
2446,440.0,2,False,False,False,63
2447,349.0,14,True,True,False,50
2448,357.0,3,False,True,False,51
2449,384.0,7,False,True,False,55
2450,349.0,9,True,False,False,50
2451,364.0,3,False,True,False,52
2452,353.0,7,False,False,False,51
2453,385.0,5,False,False,False,55
2456,350.0,4,False,False,False,50
2457,361.0,8,False,False,False,52
2458,349.0,3,True,False,False,50
2459,402.0,6,False,True,False,58
2462,479.0,1,False,True,False,69
2464,389.0,2,False,False,False,56
2465,358.0,5,False,False,False,52
2466,393.0,4,False,False,False,57
2467,361.0,2,False,True,False,52
2468,436.0,4,False,False,False,63
2469,403.0,2,False,False,False,58
2470,357.0,4,False,False,False,51
2471,380.0,3,False,False,False,55
2474,351.0,5,False,False,False,51
2475,349.0,6,True,False,False,50
2477,360.0,3,False,False,False,52
2478,372.0,8,False,False,False,54
2479,396.0,2,False,True,False,57
2481,358.0,4,False,False,False,52
2482,354.0,3,False,False,False,51
2484,456.0,4,False,True,False,66
2485,349.0,10,True,False,False,50
2487,366.0,4,False,False,False,53
2488,368.0,6,False,False,False,53
2490,368.0,4,False,False,False,53
2491,349.0,7,True,False,False,50
2492,349.0,10,True,False,False,50
2493,356.0,7,False,False,True,51
2494,368.0,2,False,False,False,53
2497,349.0,4,True,True,False,50
2498,351.0,10,False,False,False,51
2499,349.0,4,True,False,False,50
