household_key,median_gap,recent3_mean_gap_w5180,widen_15,widen_20,base_weekly_spend,hold_weekly_spend,retention,base_spend_total,base_visits,hold_visits,base_spend_per_visit,hold_spend_per_visit
1391,6.5,7.0,False,False,66.95323529411766,55.68999999999999,0.8317745924503931,2276.4100000000003,35,23,65.04028571428573,50.847391304347816
1396,2.0,2.3333333333333335,False,False,104.975,8.277142857142858,0.07884870547409248,3569.1499999999996,100,4,35.6915,43.455
1419,1.0,2.0,True,True,100.85470588235295,61.39476190476189,0.608744642777293,3429.06,191,67,17.953193717277486,19.243134328358206
1430,4.0,3.6666666666666665,False,False,160.81411764705885,157.9438095238095,0.9821513921461246,5467.680000000001,60,45,91.12800000000001,73.7071111111111
1437,4.0,25.666666666666668,True,True,58.09647058823529,38.99523809523809,0.6712152683356766,1975.28,48,9,41.151666666666664,90.98888888888888
1453,1.0,2.0,True,True,219.91764705882352,274.7614285714286,1.2493832679918382,7477.2,142,101,52.65633802816901,57.12861386138614
1461,2.0,5.333333333333333,True,True,60.68323529411765,99.24000000000002,1.6353775391013123,2063.23,74,39,27.881486486486487,53.43692307692309
1475,2.0,2.0,False,False,136.74058823529413,173.20714285714286,1.2666842017609248,4649.18,93,46,49.991182795698926,79.07282608695652
1476,2.0,11.333333333333334,True,True,64.20352941176472,74.22952380952381,1.1561595521245895,2182.9200000000005,76,58,28.722631578947375,26.87620689655172
1479,1.0,1.0,False,False,79.01235294117647,118.11809523809524,1.4949320054553041,2686.42,150,101,17.909466666666667,24.55920792079208
1489,2.0,2.0,False,False,167.94264705882352,198.63190476190474,1.1827365367912297,5710.05,122,81,46.803688524590164,51.49716049382715
1491,2.0,1.6666666666666667,False,False,68.64970588235295,64.06666666666668,0.9332402206712966,2334.09,112,48,20.84008928571429,28.02916666666667
1501,4.0,4.0,False,False,72.5320588235294,81.81238095238095,1.1279478658041486,2466.0899999999997,51,43,48.35470588235294,39.95488372093023
1505,4.0,4.0,False,False,58.12558823529412,35.54,0.6114346723878822,1976.27,48,22,41.172291666666666,33.92454545454545
1510,1.0,1.0,False,False,95.14176470588237,120.43857142857145,1.2658854058560998,3234.8200000000006,182,119,17.773736263736268,21.253865546218492
1515,5.0,10.0,True,True,62.982647058823524,6.593333333333334,0.10468491943781591,2141.41,40,9,53.53525,15.384444444444446
1527,3.0,2.0,False,False,148.1894117647059,144.2795238095238,0.9736156051325029,5038.4400000000005,64,56,78.72562500000001,54.10482142857143
1528,3.0,5.666666666666667,True,False,75.63029411764707,96.15904761904764,1.2714355899431908,2571.4300000000003,66,54,38.96106060606061,37.39518518518519
1529,3.0,3.6666666666666665,False,False,87.09970588235294,79.17095238095239,0.9089692276101362,2961.39,51,32,58.06647058823529,51.955937500000005
1535,3.0,3.6666666666666665,False,False,62.619117647058815,128.20666666666668,2.047404554456996,2129.0499999999997,47,50,45.29893617021276,53.8468
1536,5.0,7.0,False,False,61.366470588235295,57.00238095238096,0.9288847868547456,2086.46,40,22,52.161500000000004,54.411363636363646
1541,6.0,5.0,False,False,92.0320588235294,115.30952380952381,1.2529277871597846,3129.0899999999997,42,28,74.50214285714284,86.48214285714286
1548,3.0,15.666666666666666,True,True,70.22764705882352,45.92190476190476,0.6539006599984765,2387.74,55,29,43.41345454545454,33.253793103448274
1557,4.0,1.0,False,False,66.57352941176471,30.393333333333334,0.45653781017598116,2263.5,52,16,43.52884615384615,39.89125
1563,4.0,5.666666666666667,False,False,58.045588235294126,77.02095238095238,1.3269045025220443,1973.5500000000002,38,22,51.93552631578948,73.52
1579,1.0,1.3333333333333333,False,False,104.68235294117648,112.55904761904763,1.075243767994948,3559.2000000000003,130,83,27.37846153846154,28.478795180722894
1584,2.0,1.3333333333333333,False,False,64.27147058823527,77.35571428571428,1.2035777861892278,2185.2299999999996,85,46,25.708588235294112,35.314565217391305
1585,4.0,4.666666666666667,False,False,78.41235294117647,134.43857142857144,1.7145075537960814,2666.02,43,32,62.00046511627907,88.2253125
1588,2.0,3.3333333333333335,True,False,58.629705882352944,37.36904761904762,0.6373739567111728,1993.41,98,23,20.34091836734694,34.119565217391305
1590,3.0,7.333333333333333,True,True,77.86411764705883,91.22190476190477,1.1715525394559005,2647.38,56,23,47.27464285714286,83.28956521739131
1595,4.5,8.333333333333334,True,False,57.116764705882346,31.796666666666667,0.5566958638221325,1941.9699999999998,41,17,47.36512195121951,39.27823529411765
1598,4.0,4.666666666666667,False,False,62.91764705882354,140.79666666666668,2.2377929444028917,2139.2000000000003,57,51,37.529824561403515,57.975098039215695
1602,4.0,3.6666666666666665,False,False,72.0835294117647,59.535714285714285,0.8259267376549615,2450.8399999999997,47,31,52.14553191489361,40.33064516129032
1609,3.0,2.0,False,False,215.6170588235294,231.82714285714286,1.075179970091701,7330.98,76,68,96.46026315789473,71.59367647058824
1612,6.0,9.0,True,False,61.436764705882354,70.38047619047619,1.1455758864811691,2088.85,28,19,74.60178571428571,77.78894736842105
1613,6.0,5.0,False,False,57.29529411764706,74.27904761904763,1.2964249291840102,1948.04,32,23,60.87625,67.82000000000001
1620,2.0,2.3333333333333335,False,False,93.01588235294119,94.38809523809525,1.0147524578646399,3162.5400000000004,91,68,34.753186813186815,29.14926470588236
1630,3.0,4.0,False,False,107.49676470588236,103.44571428571427,0.9623146758765067,3654.89,72,44,50.76236111111111,49.37181818181818
1631,2.0,2.3333333333333335,False,False,117.51176470588236,102.21904761904761,0.8698622463452017,3995.4,95,71,42.05684210526316,30.233802816901406
1633,3.0,6.333333333333333,True,True,90.76676470588234,116.42714285714285,1.2827067620445607,3086.0699999999993,63,41,48.98523809523808,59.633414634146334
1634,5.5,11.333333333333334,True,True,67.28264705882353,44.52619047619048,0.6617782210212738,2287.61,31,17,73.79387096774194,55.00294117647059
1640,3.0,32.0,True,True,60.557647058823534,20.87047619047619,0.34463816221596844,2058.96,54,17,38.12888888888889,25.781176470588235
1653,2.0,1.3333333333333333,False,False,183.29323529411764,209.30333333333334,1.1419042988546695,6231.969999999999,121,86,51.503884297520656,51.108953488372094
1662,6.0,9.333333333333334,True,False,107.07617647058824,88.58285714285715,0.8272881985769184,3640.59,32,16,113.7684375,116.26500000000001
1673,4.0,13.0,True,True,71.59617647058825,23.088095238095242,0.322476651355535,2434.2700000000004,47,11,51.79297872340427,44.077272727272735
1675,6.0,4.333333333333333,False,False,58.8814705882353,21.992380952380955,0.3735025761529655,2001.9700000000003,37,8,54.10729729729731,57.730000000000004
1677,3.0,2.6666666666666665,False,False,138.27882352941174,133.4595238095238,0.9651479554361201,4701.48,68,36,69.13941176470587,77.85138888888889
1693,4.0,4.666666666666667,False,False,85.4814705882353,111.68476190476188,1.3065376757817841,2906.37,58,29,50.1098275862069,80.8751724137931
1694,4.0,4.666666666666667,False,False,78.23117647058825,82.55047619047619,1.055212000058721,2659.8600000000006,60,28,44.33100000000001,61.91285714285714
1707,1.0,2.3333333333333335,True,True,78.82411764705883,53.14428571428572,0.6742135186624407,2680.02,131,79,20.458167938931297,14.126962025316459
1710,4.5,4.333333333333333,False,False,128.57735294117646,74.02952380952382,0.5757586551295079,4371.629999999999,51,28,85.71823529411763,55.52214285714287
1722,3.0,2.6666666666666665,False,False,127.20411764705881,60.67333333333334,0.47697617385058144,4324.94,59,19,73.30406779661017,67.06
1762,2.0,6.0,True,True,117.44176470588233,150.25095238095236,1.2793655881894859,3993.0199999999995,75,44,53.24026666666666,71.71068181818181
1764,7.0,3.0,False,False,73.13499999999999,187.97190476190477,2.570204481601214,2486.5899999999997,21,43,118.4090476190476,91.80023255813953
1767,1.0,5.0,True,True,126.98352941176472,71.88142857142859,0.5660689138537123,4317.4400000000005,147,25,29.370340136054427,60.38040000000001
1769,4.0,2.6666666666666665,False,False,91.75176470588237,80.14428571428572,0.873490400660899,3119.5600000000004,56,25,55.70642857142858,67.3212
1770,1.0,4.0,True,True,113.40558823529413,41.48095238095238,0.3657752058468902,3855.7900000000004,150,48,25.70526666666667,18.147916666666667
1775,4.0,2.3333333333333335,False,False,75.95794117647058,96.87190476190474,1.2753361039215825,2582.5699999999997,51,37,50.63862745098039,54.98135135135134
1776,2.0,3.0,True,False,81.45588235294117,14.277142857142863,0.1752745467206562,2769.5,113,14,24.508849557522122,21.415714285714294
1778,4.0,9.0,True,True,79.93294117647058,51.77809523809525,0.6477691734598261,2717.72,58,16,46.85724137931034,67.95875000000001
1788,5.0,3.6666666666666665,False,False,83.04676470588234,112.76857142857142,1.3578924095110936,2823.5899999999997,38,29,74.30499999999999,81.66
1795,1.0,1.0,False,False,95.51970588235292,113.48809523809524,1.1881118580690893,3247.6699999999996,185,120,17.554972972972973,19.860416666666666
1803,3.0,4.666666666666667,True,False,155.685,95.8757142857143,0.6158314178354645,5293.29,61,39,86.77524590163934,51.62538461538462
1804,2.5,2.6666666666666665,False,False,90.08588235294117,86.37619047619046,0.9588204968430373,3062.9199999999996,85,47,36.034352941176465,38.593617021276586
