household_key,base_visits,base_spend,median_gap,p90_gap,gap_iqr,high_value,churned
1998,131,847.69,1.0,3.0,1.0,False,False
1999,18,323.49,7.0,19.0,7.0,False,False
2000,21,209.95000000000002,5.5,24.200000000000003,10.5,False,False
2001,14,346.08,14.0,23.6,16.0,False,False
2002,17,582.12,7.0,17.5,8.5,False,False
2004,83,3332.3500000000004,2.0,5.0,2.75,True,False
2005,15,485.5700000000001,10.5,32.40000000000001,11.5,False,False
2006,30,1171.64,4.0,14.399999999999995,6.0,False,False
2007,34,2491.3699999999994,6.0,11.8,7.0,True,False
2008,13,594.5099999999999,18.5,32.1,13.75,False,False
2010,29,699.94,2.0,8.3,3.5,False,False
2011,39,394.15000000000003,4.0,13.300000000000004,5.0,False,False
2012,50,2016.44,4.0,9.400000000000006,4.0,True,False
2013,40,770.3700000000001,4.0,14.200000000000003,6.5,False,False
2014,28,949.57,6.0,14.400000000000002,8.0,False,False
2015,39,2060.0699999999997,5.5,10.300000000000004,4.75,True,False
2016,47,746.8199999999999,3.0,9.0,4.0,False,False
2017,38,1433.21,5.0,12.0,4.0,False,False
2018,8,319.54999999999995,13.0,38.80000000000001,14.0,False,False
2019,72,3070.95,1.0,6.0,1.0,True,False
2020,86,3238.570000000001,2.0,5.0,2.0,True,False
2021,28,541.64,7.0,11.0,4.5,False,False
2022,24,2638.98,7.0,17.800000000000004,6.0,True,False
2023,19,354.96000000000004,9.0,24.6,14.25,False,False
2024,36,1840.41,5.0,11.800000000000004,7.0,False,False
2027,40,615.05,4.0,15.200000000000003,5.0,False,False
2028,29,729.1400000000001,6.0,14.0,7.25,False,False
2029,10,318.93,13.0,32.800000000000004,25.0,False,False
2030,25,933.8000000000001,7.0,20.099999999999998,8.5,False,False
2032,22,635.0300000000001,10.0,21.0,11.0,False,False
2033,19,539.9300000000001,11.0,27.400000000000006,7.75,False,False
2034,22,582.1900000000002,7.0,14.0,6.0,False,False
2035,28,753.9599999999999,7.0,16.60000000000001,5.5,False,False
2036,13,1217.2200000000003,6.5,69.60000000000002,12.75,False,False
2037,45,939.18,5.0,9.0,4.5,False,False
2038,9,166.61999999999998,10.5,31.7,14.25,False,False
2040,167,1883.83,1.0,2.0,0.0,False,False
2041,29,1227.8700000000003,7.0,16.6,5.25,False,False
2042,10,1592.44,22.0,33.8,15.0,False,False
2043,18,528.61,14.0,20.8,7.0,False,False
2044,18,320.83000000000004,10.0,26.6,15.0,False,False
2045,11,98.68999999999998,16.5,33.399999999999984,13.0,False,False
2046,24,379.55999999999995,8.0,20.0,9.5,False,False
2047,36,1705.68,5.0,15.200000000000003,5.5,False,False
2050,46,1790.7700000000004,4.0,10.0,5.0,False,False
2051,112,2765.8199999999997,1.0,4.0,1.0,True,True
2053,53,1442.6799999999998,3.0,9.899999999999999,4.0,False,False
2054,8,64.81,24.0,43.6,23.0,False,False
2055,20,446.13000000000005,2.0,22.79999999999995,2.0,False,False
2056,21,730.9,9.0,20.1,3.75,False,False
2057,37,962.64,4.0,11.0,6.5,False,False
2058,42,1611.8400000000001,4.0,11.0,4.0,False,False
2059,15,851.59,10.0,25.70000000000001,8.5,False,False
2061,10,137.68,23.0,47.2,21.0,False,False
2062,82,2912.879999999999,2.0,5.0,3.0,True,False
2063,30,1024.52,6.0,16.2,9.0,False,False
2064,41,697.32,3.5,15.0,5.25,False,False
2065,15,722.17,13.0,34.800000000000004,8.5,False,False
2066,45,1483.1200000000001,4.5,10.700000000000003,6.25,False,False
2068,27,728.1800000000001,8.5,15.0,7.75,False,False
2069,25,555.99,6.5,17.0,9.75,False,False
2070,108,1032.11,2.0,4.0,2.0,False,False
2071,33,509.75000000000006,5.0,18.900000000000002,6.25,False,False
2073,29,836.17,5.0,15.500000000000004,8.25,False,False
2074,17,514.48,10.5,25.5,9.5,False,False
2076,77,2968.68,2.5,6.5,3.0,True,False
2077,37,536.6600000000001,4.5,15.0,5.0,False,False
2078,28,1064.1399999999999,5.0,14.600000000000009,6.5,False,False
2079,55,2543.6800000000003,3.0,9.0,4.0,True,False
2080,58,2981.67,2.0,11.0,3.0,True,False
2081,17,467.98,9.0,26.0,7.25,False,False
2082,50,1476.39,3.0,11.0,6.0,False,False
2083,103,2720.82,2.0,4.0,2.0,True,False
2084,34,549.7,4.0,10.8,5.0,False,False
2085,84,3433.7200000000003,2.0,5.799999999999997,3.0,True,False
2086,135,1641.02,1.0,3.0,1.0,False,False
2087,55,2070.16,4.0,8.0,3.0,True,False
2088,23,1138.8500000000001,7.5,18.800000000000004,7.5,False,False
2089,13,57.120000000000005,17.0,24.9,15.25,False,False
2090,17,322.27,13.0,24.5,10.75,False,False
2092,55,1414.8300000000002,3.0,9.0,4.75,False,False
2094,19,757.6099999999999,12.0,21.800000000000004,16.0,False,False
2095,33,953.65,6.5,14.800000000000004,6.25,False,False
2096,11,375.84000000000003,12.5,45.1,18.75,False,False
2097,47,2477.7000000000003,4.0,9.5,5.75,True,False
2100,18,1139.7899999999997,8.0,18.6,6.0,False,False
2102,29,717.6400000000001,6.0,14.200000000000003,7.25,False,False
2103,18,195.82,8.0,30.800000000000004,12.0,False,False
2105,9,286.07,11.0,32.699999999999996,19.0,False,False
2106,20,1230.7199999999998,8.0,22.599999999999998,15.0,False,True
2107,31,1056.8400000000001,4.5,17.70000000000001,5.0,False,False
2108,53,572.4399999999999,3.5,8.899999999999999,3.0,False,False
2109,32,799.23,6.0,8.0,4.0,False,False
2110,56,3274.3500000000004,4.0,8.600000000000001,4.0,True,False
2111,40,1036.3700000000001,4.0,10.200000000000003,5.5,False,False
2112,32,1414.8400000000001,6.0,15.0,5.0,False,False
2113,14,378.29,14.0,28.6,15.0,False,False
2114,52,1160.8600000000001,4.0,7.0,4.5,False,False
2115,89,4019.5699999999997,2.0,4.299999999999997,1.5,True,False
2116,55,3655.75,3.0,8.0,4.0,True,False
2117,34,468.73999999999995,6.0,11.0,5.0,False,False
2118,12,498.0300000000001,16.0,53.0,19.5,False,False
2119,9,491.25,13.0,52.19999999999999,21.25,False,False
2120,14,559.3800000000001,11.0,30.0,22.0,False,False
2121,42,1922.35,5.0,13.0,4.0,False,False
2123,19,1140.0300000000002,7.5,20.3,10.5,False,False
2124,51,1922.35,3.0,7.0,3.0,False,False
2126,40,1804.1200000000001,5.0,11.400000000000006,5.0,False,False
2128,33,972.29,3.0,10.900000000000002,4.25,False,False
2129,48,2448.17,5.0,8.399999999999999,4.5,True,False
2130,27,1674.49,7.5,16.0,12.5,False,False
2131,62,2011.7600000000002,3.0,7.0,4.0,True,False
2132,8,61.68000000000001,9.0,81.60000000000002,31.0,False,False
2133,38,2115.98,4.0,11.399999999999999,4.0,True,False
2134,28,3055.8,7.0,13.0,1.0,True,False
2135,15,356.48,13.0,31.1,15.25,False,False
2137,43,659.5699999999999,4.0,10.699999999999996,4.75,False,False
2138,34,1051.8899999999999,4.0,14.8,10.0,False,False
2139,92,1712.5400000000004,2.0,6.0,2.0,False,False
2141,30,1769.43,5.0,17.599999999999998,7.0,False,False
2142,33,2674.4900000000002,7.0,11.0,6.0,True,False
2145,12,545.3400000000001,19.0,31.0,23.0,False,False
2146,25,643.12,6.0,20.4,9.5,False,False
2147,29,1695.2,7.5,15.0,8.0,False,False
2148,43,1218.83,4.0,9.899999999999999,3.75,False,False
2149,26,824.2000000000002,7.0,14.0,5.0,False,False
2151,21,249.51999999999998,2.5,15.800000000000026,5.25,False,False
2153,9,136.73,11.0,53.3,19.75,False,False
2154,12,285.62,4.0,14.0,5.0,False,False
2156,30,1872.1799999999998,7.0,12.399999999999999,4.0,False,False
2158,34,708.99,5.0,13.0,8.0,False,False
2159,38,786.1199999999999,3.0,17.0,6.0,False,False
2160,8,146.36,28.0,53.2,26.5,False,False
2162,32,4099.5599999999995,7.0,12.0,6.0,True,False
2164,31,1255.3900000000003,7.0,13.100000000000001,5.75,False,True
2166,14,56.720000000000006,5.0,20.000000000000004,10.0,False,True
2167,54,1462.12,3.0,7.0,4.0,False,False
2168,67,2129.0799999999995,3.0,7.0,2.75,True,False
2169,8,147.77999999999997,24.0,56.2,26.5,False,False
2170,72,2191.5299999999997,3.0,6.0,2.0,True,False
2171,32,1217.5900000000001,7.0,12.0,4.5,False,False
2172,30,669.5500000000002,5.0,16.2,7.0,False,False
2174,18,291.13,11.0,22.200000000000003,10.0,False,False
2176,94,1559.2299999999998,1.0,4.799999999999997,2.0,False,False
2178,49,1595.2,4.0,8.300000000000004,4.0,False,False
2179,13,524.4,15.0,33.900000000000006,10.25,False,False
2180,8,160.12,11.0,53.40000000000003,12.0,False,False
2181,11,308.1700000000001,19.0,42.5,6.5,False,False
2182,39,909.1800000000001,5.0,10.0,4.75,False,False
2183,30,769.6300000000002,7.0,13.0,5.0,False,False
2184,74,2360.4900000000002,3.0,6.0,3.0,True,False
2185,26,2966.5600000000004,7.0,15.200000000000003,9.0,True,False
2186,17,1531.4600000000003,13.5,24.0,9.0,False,False
2187,18,929.05,9.0,25.000000000000007,6.0,False,False
2188,43,1218.6000000000001,5.0,9.0,5.0,False,False
2189,24,343.56000000000006,8.0,17.400000000000002,7.5,False,False
2190,62,2854.53,3.0,8.0,3.0,True,False
2192,9,222.66,11.5,14.6,7.75,False,False
2193,33,3564.68,6.0,14.800000000000004,6.0,True,False
2194,93,2251.6299999999997,2.0,5.0,2.25,True,False
2195,26,346.88,6.0,18.20000000000001,8.0,False,False
2196,22,495.15000000000003,8.0,20.0,9.0,False,False
2197,22,425.53999999999996,4.0,25.0,4.0,False,False
2198,82,1317.28,2.0,6.0,2.0,False,False
2199,53,2229.6500000000005,4.0,7.899999999999999,3.0,True,False
2200,44,2263.9,5.0,9.0,4.0,True,False
2202,10,212.85,7.0,86.0,9.0,False,False
2203,27,1392.51,8.0,14.5,7.0,False,False
2204,61,1038.43,3.0,8.100000000000001,2.0,False,False
2205,47,886.0500000000001,4.0,10.0,4.75,False,False
2206,13,166.41,9.5,51.20000000000001,13.5,False,False
2207,96,2307.7,2.0,4.0,1.0,True,False
2208,64,4609.64,3.0,7.800000000000004,5.0,True,False
2209,66,2546.01,3.0,7.600000000000001,4.0,True,False
2210,15,715.8599999999999,4.5,21.100000000000016,3.75,False,False
2211,11,210.67,9.0,49.39999999999999,19.75,False,False
2212,23,180.01999999999998,3.0,16.900000000000002,4.0,False,False
2213,21,1930.3800000000003,8.5,17.200000000000017,8.0,False,False
2215,36,702.3800000000001,5.0,13.0,5.0,False,False
2217,64,1898.69,3.0,7.0,3.5,False,False
2221,46,917.2700000000002,5.0,7.0,2.0,False,False
2222,13,1112.1299999999999,13.5,23.8,8.75,False,False
2223,97,1247.76,1.0,4.0,2.0,False,False
2224,32,1207.22,7.0,11.0,4.0,False,False
2225,28,987.6599999999997,7.0,15.200000000000006,8.0,False,False
2226,141,2442.3999999999996,1.0,3.0,1.0,True,False
2227,65,2291.5499999999997,2.0,5.700000000000003,4.0,True,False
2228,61,1816.3799999999999,3.0,6.100000000000001,4.0,False,False
2229,9,143.26999999999998,19.5,42.4,26.75,False,False
2230,13,407.8,8.0,33.5,19.25,False,False
2231,30,1435.7099999999998,6.0,15.2,8.0,False,False
2232,8,389.55999999999995,24.0,46.4,23.0,False,False
2233,95,2895.82,2.0,4.0,2.0,True,False
2234,54,2492.59,4.0,7.0,3.0,True,False
2235,26,1278.72,5.0,24.400000000000006,7.0,False,False
2236,90,1420.1699999999998,2.0,5.200000000000003,2.0,False,False
2237,44,1392.99,4.0,9.0,5.0,False,False
2238,40,602.65,2.0,11.200000000000003,5.0,False,False
2240,46,1826.1999999999998,4.0,9.0,4.0,False,False
2241,12,223.85000000000002,21.0,32.0,14.5,False,False
2242,37,284.83000000000004,2.0,15.5,6.5,False,False
2243,9,821.6800000000001,23.0,49.49999999999999,20.25,False,False
2244,72,1904.12,2.0,6.0,4.0,False,False
2245,43,1465.01,4.5,10.0,6.0,False,False
2247,20,1760.4899999999998,10.0,29.2,10.5,False,False
2250,21,726.24,11.0,18.1,7.0,False,False
2252,39,1904.04,6.0,12.0,3.75,False,False
2254,19,586.7,10.5,22.900000000000002,8.75,False,False
2257,25,207.72000000000003,7.0,19.499999999999996,8.0,False,False
2258,13,325.63,14.5,29.6,20.0,False,False
2260,37,2592.3599999999997,6.0,9.5,4.5,True,False
2261,79,4188.3099999999995,2.0,6.0,3.0,True,False
2262,54,492.99000000000007,3.0,9.0,4.0,False,False
2263,121,1893.28,1.0,4.0,1.0,False,False
2264,108,7187.66,2.0,4.0,2.0,True,False
2266,32,2556.84,5.0,16.0,6.0,True,False
2267,15,517.9300000000001,14.0,30.800000000000004,17.25,False,False
2268,11,321.09000000000003,11.5,31.19999999999999,14.0,False,False
2269,65,1143.8999999999999,3.0,7.700000000000003,3.0,False,False
2270,88,1908.04,2.0,5.0,3.0,False,False
2271,17,134.82999999999998,14.0,26.5,9.75,False,False
2273,20,769.5799999999999,8.0,22.4,10.5,False,False
2274,16,1607.44,9.0,21.4,6.5,False,False
2275,26,404.43,8.0,20.200000000000003,8.0,False,False
2276,10,253.42999999999995,10.0,71.4,11.0,False,False
2277,49,2044.3700000000001,3.0,8.0,2.0,True,False
2278,17,533.1200000000001,10.5,32.5,17.0,False,False
2279,11,183.94,12.5,39.49999999999997,20.5,False,False
2280,47,3870.35,4.5,9.0,4.0,True,False
2281,9,324.89000000000004,13.0,64.89999999999998,14.25,False,False
2282,27,376.52,6.0,17.0,9.5,False,False
2284,87,6773.17,2.0,4.5,2.0,True,False
2285,14,294.38,8.0,35.2,20.0,False,False
2286,11,523.52,18.0,35.0,8.5,False,False
2287,9,193.61,8.0,41.59999999999999,9.5,False,False
2288,56,1060.33,2.0,7.0,4.0,False,False
2289,28,759.5000000000001,7.0,18.60000000000001,5.0,False,False
2290,14,183.97,12.0,22.200000000000003,14.0,False,False
2291,10,39.769999999999996,2.0,41.20000000000002,2.0,False,False
2293,10,444.44,11.0,54.400000000000006,15.0,False,False
2294,62,5579.78,2.0,9.0,3.0,True,False
2295,28,3308.5599999999995,7.0,15.800000000000004,5.5,True,False
2296,73,5007.92,2.0,6.0,2.0,True,False
2297,9,150.34000000000003,13.0,68.29999999999998,40.25,False,False
2298,27,933.15,6.0,14.0,4.0,False,False
2299,28,902.1999999999999,6.0,14.800000000000004,8.5,False,False
2300,40,1317.6999999999998,5.0,12.200000000000003,4.5,False,False
2301,48,2087.91,3.0,8.0,4.0,True,False
2302,31,851.31,6.0,18.1,5.0,False,False
2303,22,789.7400000000001,6.0,21.0,7.0,False,False
2304,48,173.21,2.0,7.0,3.0,False,False
2305,41,2110.23,5.0,9.100000000000001,4.0,True,False
2307,54,2032.1200000000001,4.0,7.0,4.0,True,False
2310,19,546.36,9.0,26.400000000000006,11.5,False,False
2311,26,775.24,7.0,17.60000000000001,5.0,False,False
2312,123,5997.650000000001,2.0,4.0,1.75,True,False
2314,32,2108.2,6.0,16.0,5.0,True,False
2316,12,436.24000000000007,10.0,24.0,15.0,False,False
2317,33,3678.9599999999996,5.0,15.600000000000009,4.25,True,False
2318,115,6078.060000000001,1.0,4.0,1.75,True,False
2319,11,105.4,3.5,69.79999999999998,4.5,False,False
2322,86,9297.810000000001,3.0,5.0,2.0,True,False
2324,39,513.52,5.0,14.0,4.0,False,False
2327,12,617.0000000000001,13.0,29.0,16.0,False,False
2328,54,5095.07,3.0,8.0,3.0,True,False
2329,52,1732.2299999999998,4.0,8.0,3.0,False,False
2330,21,1704.1400000000003,7.0,24.1,9.25,False,False
2331,21,1687.64,10.0,19.500000000000007,12.5,False,False
2334,118,4456.4800000000005,2.0,4.0,1.0,True,False
2336,24,1038.05,7.0,19.400000000000002,9.5,False,False
2337,209,5749.0,1.0,1.0,0.0,True,False
2338,16,522.09,8.0,28.6,19.0,False,False
2340,30,579.4200000000001,5.0,14.999999999999996,7.0,False,False
2341,89,2129.0299999999997,2.0,5.299999999999997,2.0,True,False
2342,35,1272.42,5.0,12.0,7.5,False,False
2343,72,1655.7,3.0,6.0,3.5,False,False
2344,23,1203.05,6.0,20.0,9.75,False,False
2345,34,1468.81,5.0,19.600000000000005,6.0,False,False
2346,9,360.42,13.5,29.699999999999992,4.75,False,False
2347,10,182.13,20.0,44.4,25.0,False,False
2348,22,140.68000000000004,1.0,5.0,1.0,False,False
2349,18,523.94,5.0,39.400000000000006,7.0,False,False
2350,19,879.97,8.5,21.0,8.5,False,False
2351,87,5038.4400000000005,3.0,4.0,1.0,True,False
2354,25,1410.63,7.0,23.099999999999998,6.0,False,False
2356,40,794.48,4.0,15.400000000000006,5.5,False,False
2357,9,81.64000000000001,10.0,62.29999999999999,13.75,False,False
2358,30,917.3600000000001,5.0,18.0,7.0,False,False
2359,50,1308.0499999999997,3.0,12.400000000000006,3.0,False,False
2360,108,3051.85,2.0,4.0,2.0,True,False
2361,30,1592.95,6.0,15.399999999999999,7.0,False,False
2362,14,160.82000000000002,6.0,31.800000000000004,12.0,False,False
2363,11,255.95000000000002,16.5,42.89999999999999,24.5,False,False
2364,40,2978.48,5.0,10.0,4.0,True,False
2366,45,1729.5800000000002,4.0,9.700000000000003,4.0,False,False
2367,49,2522.64,3.0,9.0,3.0,True,False
2369,15,474.71000000000015,7.0,30.500000000000007,15.5,False,False
2370,47,1569.17,4.0,9.0,3.75,False,False
2371,31,973.34,5.0,14.900000000000013,6.75,False,False
2372,19,938.6200000000001,11.5,17.800000000000004,8.25,False,False
2373,36,820.35,6.0,13.200000000000003,6.5,False,False
2374,29,2058.0200000000004,6.5,15.0,5.25,True,False
2375,15,557.9300000000001,3.5,13.0,7.25,False,False
2376,33,723.5,6.0,15.700000000000006,6.5,False,False
2377,17,273.59,10.0,25.0,5.5,False,False
2378,38,1499.0200000000002,3.0,13.399999999999999,6.0,False,False
2379,27,431.2800000000001,6.5,19.0,4.75,False,False
2380,33,683.5499999999998,4.0,7.900000000000002,3.25,False,False
2381,37,750.02,5.0,9.5,4.0,False,False
2382,12,194.0,17.0,35.0,17.0,False,False
2385,67,1639.2699999999998,1.0,5.0,1.0,False,False
2386,24,398.8,8.0,18.400000000000002,8.0,False,False
2388,17,890.6900000000002,11.5,30.0,11.5,False,False
2389,16,681.8899999999999,10.0,24.6,13.5,False,False
2390,21,410.41999999999996,8.0,24.300000000000004,12.75,False,False
2391,11,115.30999999999999,11.5,22.4,13.25,False,False
2393,15,889.7100000000002,9.0,35.800000000000026,10.25,False,False
2394,22,265.09000000000003,8.0,23.0,10.0,False,False
2395,72,2168.12,3.0,7.0,3.5,True,False
2396,10,292.86999999999995,24.0,37.2,11.0,False,False
2398,24,726.11,6.0,14.400000000000002,4.5,False,False
2400,41,3209.6800000000003,4.0,12.0,6.25,True,False
2401,13,103.47,11.0,34.7,25.0,False,False
2405,29,748.28,6.0,16.100000000000005,4.25,False,False
2406,33,1234.49,5.0,14.900000000000002,6.25,False,False
2407,44,1525.1700000000003,4.0,8.800000000000004,4.0,False,False
2408,9,667.52,13.5,58.099999999999994,32.75,False,False
2410,21,706.9600000000002,9.0,17.70000000000001,8.5,False,False
2411,37,1149.86,4.0,12.0,4.0,False,False
2412,92,4760.68,2.0,4.0,2.0,True,False
2415,80,1294.25,2.0,7.0,3.0,False,False
2416,33,1290.8500000000001,5.0,12.0,7.25,False,False
2418,25,408.00000000000006,5.0,20.7,11.0,False,False
2419,34,629.12,6.0,14.600000000000001,7.0,False,False
2420,31,1283.26,6.0,15.100000000000001,4.0,False,False
2421,25,3161.76,8.0,15.499999999999996,3.25,True,False
2423,17,1122.04,14.0,24.0,8.75,False,False
2424,39,1498.08,5.0,13.300000000000004,6.75,False,False
2425,45,2070.49,4.5,9.700000000000003,5.0,True,False
2426,32,828.5999999999999,7.0,12.0,2.0,False,False
2427,66,2206.76,3.0,6.600000000000001,2.0,True,False
2429,22,615.6300000000001,7.0,19.0,8.0,False,False
2430,23,814.25,7.0,15.800000000000004,7.5,False,False
2431,16,361.11,7.0,22.799999999999997,13.0,False,False
2432,52,1694.69,3.0,10.0,3.0,False,False
2433,10,217.8,8.0,54.60000000000001,36.0,False,False
2434,8,215.73999999999998,17.0,42.6,18.0,False,False
2436,8,823.2500000000001,24.0,53.400000000000006,30.0,False,False
2437,28,1965.3900000000003,6.0,18.400000000000013,7.5,True,False
2438,47,678.2099999999999,3.0,13.0,5.0,False,False
2439,37,363.09,5.0,11.5,7.25,False,False
2440,32,515.8299999999999,5.0,13.0,7.0,False,False
2441,30,361.74,6.0,15.0,6.0,False,False
2442,10,189.28,7.0,45.600000000000016,18.0,False,False
2443,66,1926.7199999999998,3.0,7.0,3.0,False,True
2445,56,2159.86,3.0,9.600000000000001,3.0,True,False
2446,47,1878.07,4.5,8.5,4.0,False,False
2447,62,4441.26,2.0,7.0,3.0,True,False
2448,54,3406.7799999999997,4.0,7.800000000000004,4.0,True,False
2449,92,4288.21,2.0,5.0,2.0,True,False
2450,29,1284.9599999999998,3.0,17.3,9.0,False,False
2451,51,2328.8299999999995,4.0,8.100000000000001,4.0,True,False
2452,40,884.6899999999999,5.0,12.200000000000003,4.5,False,False
2453,37,1887.22,5.0,12.5,5.0,False,False
2455,28,1295.82,8.0,14.400000000000002,7.5,False,False
2456,27,493.7099999999999,6.0,16.0,7.75,False,False
2457,32,541.3700000000001,5.0,14.0,6.0,False,False
2458,19,428.3399999999999,7.5,21.3,11.75,False,False
2459,199,8852.98,1.0,2.0,0.0,True,False
2462,61,4029.2400000000007,3.0,7.0,4.0,True,False
2464,16,379.6600000000001,10.0,36.4,15.0,False,False
2465,46,664.19,4.0,10.600000000000001,5.0,False,False
2466,32,675.0799999999999,6.0,16.0,6.0,False,False
2467,110,4211.7699999999995,2.0,4.0,2.0,True,False
2468,24,815.98,5.0,16.8,5.0,False,False
2469,12,191.69,15.0,46.0,26.5,False,False
2470,38,340.64,5.0,11.199999999999996,6.0,False,False
2471,11,375.31000000000006,15.0,40.2,20.5,False,False
2474,25,282.25000000000006,7.5,12.399999999999999,3.25,False,False
2475,42,1762.5,3.0,12.0,5.0,False,False
2477,10,427.96,15.0,60.0,21.0,False,False
2478,53,1432.37,3.0,9.0,4.0,False,False
2479,43,5366.03,5.5,8.899999999999999,3.75,True,False
2481,43,1728.63,4.0,9.799999999999997,4.0,False,False
2482,25,1079.51,6.0,16.7,9.0,False,False
2484,40,2340.62,5.0,12.200000000000003,4.5,True,False
2485,37,893.8999999999999,3.0,11.5,5.25,False,False
2486,9,561.04,21.0,30.099999999999998,13.5,False,False
2487,8,127.59,11.0,29.000000000000004,12.0,False,False
2488,34,1852.9700000000003,5.0,10.0,5.0,False,False
2489,40,3496.76,5.0,13.600000000000009,5.5,True,False
2490,10,238.70000000000002,20.0,36.800000000000004,16.0,False,False
2491,28,676.0400000000001,3.0,20.00000000000001,8.0,False,False
2492,26,479.90999999999997,6.0,13.800000000000004,8.0,False,False
2493,55,1529.22,3.0,10.0,3.75,False,True
2494,9,852.6600000000001,13.0,58.799999999999976,9.25,False,False
2496,16,1574.34,15.0,25.4,8.5,False,False
2497,75,2825.6500000000005,3.0,6.0,2.75,True,False
2498,49,732.11,2.0,8.700000000000038,2.0,False,False
2499,26,471.96,7.0,18.200000000000003,6.0,False,False
2500,24,1434.0199999999998,8.0,23.400000000000002,10.5,False,False
