household_key,first_day,category_diversity,department_diversity,initial_baskets,initial_active_days,initial_sales,followup_baskets,followup_active_days,followup_sales,returned,z_category_diversity,z_initial_baskets,z_initial_sales,z_first_day,diversity_group
1417,74,9,2,2,2,35.91,4,3,93.32999999999998,1,-0.9139182500521346,-0.8530960554590038,-0.8362639189294653,0.2229408294553142,Q1
1418,51,25,3,4,4,85.94,8,8,167.93,1,-0.17482785504213197,-0.12120501231222784,-0.10945790371645074,-0.39477851370912337,Q2
1419,68,49,9,18,16,323.2900000000001,70,49,969.9600000000005,1,0.9338077374728719,1.791532481413008,1.0073181683889276,0.061796652977634835,Q4
1420,47,26,6,4,4,182.79999999999998,12,11,351.43999999999994,1,-0.1286347053540068,-0.12120501231222784,0.5256373425679588,-0.5022079646942429,Q3
1421,14,16,3,4,4,59.39,16,16,491.76,1,-0.5905662022352585,-0.12120501231222784,-0.41858971091551045,-1.3885009353214794,Q2
1422,47,10,5,1,1,66.86,0,0,0.0,0,-0.8677251003640094,-1.434030658435868,-0.319653171924633,-0.5022079646942429,Q1
1423,109,21,7,26,19,88.19999999999999,34,23,133.57999999999998,1,-0.3596004537946326,2.295001677146172,-0.0876870268690945,1.1629485255751104,Q2
1424,119,15,5,3,3,48.11,8,8,51.89,1,-0.6367593519233836,-0.44091639511014435,-0.5939938953541687,1.4315221530379094,Q2
1425,107,49,7,2,2,165.56,18,14,543.3400000000001,1,0.9338077374728719,-0.8530960554590038,0.4420817990133561,1.1092338000825508,Q4
1426,7,60,7,7,6,425.2699999999999,11,10,298.2899999999999,1,1.4419323840422487,0.5521978682155793,1.2392847298931282,-1.5765024745454388,Q4
1427,52,28,6,4,3,103.72,2,2,118.53,1,-0.03624840597775649,-0.12120501231222784,0.04839494630483523,-0.36792115096284345,Q3
1428,93,9,3,2,1,73.96999999999998,4,4,88.42000000000002,1,-0.9139182500521346,-0.8530960554590038,-0.23512316260894986,0.7332307216346322,Q1
1429,115,6,3,6,6,30.029999999999998,10,10,98.31,1,-1.05249769911651,0.3608792935514903,-0.9834752712697277,1.32409270205279,Q1
1430,76,92,10,16,12,780.4600000000007,32,22,1456.1900000000003,1,2.9201131740622537,1.632172726698009,1.75345799506728,0.27665555494787397,Q4
1431,106,30,7,6,5,195.86999999999998,20,15,260.01,1,0.05613789339849383,0.3608792935514903,0.5839146283932086,1.0823764373362708,Q3
1432,10,17,3,1,1,57.14,0,0,0.0,0,-0.5443730525471333,-1.434030658435868,-0.4508009955892502,-1.4959303863065991,Q2
1433,47,4,2,1,1,11.52,0,0,0.0,0,-1.1448839984927603,-1.434030658435868,-1.7534546693334836,-0.5022079646942429,Q1
1434,104,17,6,6,3,83.21000000000001,19,17,340.36,1,-0.5443730525471333,0.3608792935514903,-0.1365239126289998,1.0286617118437111,Q2
1435,41,9,3,1,1,40.459999999999994,2,1,23.79,1,-0.9139182500521346,-1.434030658435868,-0.7376469008747745,-0.6633521411719223,Q1
1436,104,14,4,1,1,55.019999999999996,0,0,0.0,0,-0.6829525016115088,-1.434030658435868,-0.482312814502066,1.0286617118437111,Q2
1437,20,67,7,8,7,326.91000000000014,6,6,394.12,1,1.7652844318591248,0.7209528108435844,1.0167356303793422,-1.2273567588438001,Q4
1438,10,22,6,4,3,87.73,0,0,0.0,0,-0.31340730410650747,-0.12120501231222784,-0.09216881507451524,-1.4959303863065991,Q2
1439,89,9,3,2,2,34.660000000000004,2,2,16.51,1,-0.9139182500521346,-0.8530960554590038,-0.8654918104027391,0.6258012706495126,Q1
1440,96,28,4,3,3,129.19999999999996,14,11,347.98,1,-0.03624840597775649,-0.44091639511014435,0.23314851878804635,0.8138028098734719,Q3
1441,20,14,5,2,2,50.15000000000001,3,3,106.04999999999998,1,-0.6829525016115088,-0.8530960554590038,-0.5594664814302078,-1.2273567588438001,Q2
1442,56,18,4,7,3,32.17999999999999,1,1,0.99,1,-0.4981799028590081,0.5521978682155793,-0.9266423715643036,-0.26049169997772387,Q2
1443,84,39,12,16,11,217.14000000000001,31,28,352.73999999999995,1,0.4718762405916203,1.632172726698009,0.6709490930275965,0.49151445691811313,Q3
1444,40,5,2,1,1,15.35,0,0,0.0,0,-1.0986908488046352,-1.434030658435868,-1.5270313862212948,-0.6902095039182022,Q1
1445,82,10,4,2,2,64.75000000000001,2,2,24.270000000000003,1,-0.8677251003640094,-0.8530960554590038,-0.34644986727645505,0.43779973142555334,Q1
1446,117,31,10,2,2,84.32,7,5,171.83,1,0.102331043086619,-0.8530960554590038,-0.12541467483374524,1.3778074275453496,Q3
1447,36,6,3,4,4,16.43,5,5,16.76,1,-1.05249769911651,-0.12120501231222784,-1.4727671378430223,-0.7976389549033218,Q1
1448,101,26,5,5,5,246.86000000000007,5,5,178.01,1,-0.1286347053540068,0.14001820786671987,0.7793054505397992,0.9480896236048714,Q3
1449,106,10,5,7,6,43.67,2,2,4.08,1,-0.8677251003640094,0.5521978682155793,-0.6743833704264082,1.0823764373362708,Q1
1450,91,27,7,10,8,114.71,13,8,328.04,1,-0.08244155566588166,1.0084659617071041,0.13305701309175233,0.6795159961420724,Q3
1451,114,30,6,13,11,248.73999999999998,13,9,397.47,1,0.05613789339849383,1.353993556877214,0.7857157923004127,1.29723533930651,Q3
1452,54,15,4,12,8,56.08,27,20,95.49999999999999,1,-0.6367593519233836,1.2478145429013479,-0.46641059964872894,-0.31420642547028366,Q2
1453,97,106,12,11,10,1034.7400000000007,24,22,1735.1100000000015,1,3.566817269696006,1.1331324711924438,1.9924426378828581,0.8406601726197518,Q4
1454,90,2,2,2,2,23.370000000000005,4,4,39.269999999999996,1,-1.2372702978690107,-0.8530960554590038,-1.1884363838805667,0.6526586333957926,Q1
1455,18,35,8,3,3,155.38,1,1,89.35000000000002,1,0.2871036418391196,-0.44091639511014435,0.38857961745490865,-1.28107148433636,Q3
1456,112,47,8,6,6,204.73000000000002,13,13,264.5500000000001,1,0.8414214380966216,0.3608792935514903,0.6212595641448233,1.2435206138139503,Q4
1457,49,15,3,1,1,259.2699999999999,0,0,0.0,0,-0.6367593519233836,-1.434030658435868,0.8207516732572733,-0.44849323920168316,Q2
1458,92,27,8,4,4,120.88000000000005,14,13,241.23,1,-0.08244155566588166,-0.12120501231222784,0.17712835798057816,0.7063733588883523,Q3
1459,67,31,6,1,1,192.66,2,1,196.81999999999996,1,0.102331043086619,-1.434030658435868,0.5699682304880099,0.03493929023135494,Q3
1460,69,35,8,4,4,164.4,5,4,245.13,1,0.2871036418391196,-0.12120501231222784,0.4361528783208705,0.08865401572391474,Q3
1461,30,24,10,12,9,149.7,45,26,560.81,1,-0.22102100473025715,1.2478145429013479,0.3571927495322224,-0.9587831313810011,Q2
1462,89,43,10,5,5,227.79000000000005,13,12,423.29,1,0.656648839344121,0.14001820786671987,0.7113874929304429,0.6258012706495126,Q4
1463,28,32,7,10,10,199.51000000000002,18,15,384.11,1,0.14852419277474416,1.0084659617071041,0.599456709296161,-1.012497856873561,Q3
1464,88,37,6,5,5,147.00999999999993,6,6,227.94,1,0.37948994121536994,0.14001820786671987,0.341913011843899,0.5989439079032327,Q3
1465,24,25,8,5,5,106.06,5,5,97.87,1,-0.17482785504213197,0.14001820786671987,0.0671427426870422,-1.1199273078586804,Q2
1466,5,21,4,2,2,99.97999999999998,6,5,119.15,1,-0.3596004537946326,-0.8530960554590038,0.017542698313189352,-1.6302172000379984,Q2
1467,10,6,2,1,1,28.41,2,2,125.33000000000001,1,-1.05249769911651,-1.434030658435868,-1.028963207545305,-1.4959303863065991,Q1
1468,42,74,9,10,9,390.88000000000005,12,11,842.3600000000001,1,2.088636479676001,1.0084659617071041,1.1679243991508037,-0.6364947784256424,Q4
1469,23,2,2,1,1,9.46,1,1,126.65999999999995,1,-1.2372702978690107,-1.434030658435868,-1.9059604207364869,-1.1467846706049605,Q1
1470,105,8,2,3,3,49.13,12,11,192.85999999999996,1,-0.9601113997402597,-0.44091639511014435,-0.576554543106246,1.055519074589991,Q1
1471,49,2,2,3,2,56.84,3,3,39.82,1,-1.2372702978690107,-0.44091639511014435,-0.4551897447454758,-0.44849323920168316,Q1
1472,87,11,4,3,3,84.53,0,0,0.0,0,-0.8215319506758842,-0.44091639511014435,-0.12332919415607721,0.5720865451569528,Q1
1473,107,30,6,4,2,116.99999999999999,11,10,533.15,1,0.05613789339849383,-0.12120501231222784,0.14968247523831482,1.1092338000825508,Q3
1474,85,10,6,2,2,45.28,1,1,56.89,1,-0.8677251003640094,-0.8530960554590038,-0.6443454278532716,0.518371819664393,Q1
1475,110,72,12,20,18,842.7700000000007,38,32,1264.7100000000005,1,1.9962501802997505,1.9349281598540784,1.818539484803449,1.1898058883213904,Q4
1476,35,47,7,23,18,484.48,35,28,972.5800000000003,1,0.8414214380966216,2.1262467345181677,1.3496246258851996,-0.8244963176496016,Q4
1477,62,14,6,2,2,53.650000000000006,2,2,39.39,1,-0.6829525016115088,-0.8530960554590038,-0.5033174177668402,-0.09934752350004453,Q2
1478,112,10,5,2,2,28.189999999999998,0,0,0.0,0,-0.8677251003640094,-0.8530960554590038,-1.0353330507952645,1.2435206138139503,Q1
1479,24,29,7,29,21,325.1499999999999,52,32,553.2700000000001,1,0.00994474371036867,2.4459581173160845,1.0121700313617628,-1.1199273078586804,Q3
1480,86,2,2,2,2,2.0,3,3,3.67,1,-1.2372702978690107,-0.8530960554590038,-2.965495560902328,0.545229182410673,Q1
1481,89,30,7,5,5,136.11999999999998,3,3,36.39,1,0.05613789339849383,0.14001820786671987,0.27707974437655003,0.6258012706495126,Q3
1482,38,48,7,1,1,266.78,4,4,477.9000000000001,1,0.8876145877847468,-1.434030658435868,0.8448838120344748,-0.743924229410762,Q4
1483,5,3,3,2,1,6.38,7,7,292.3299999999999,1,-1.1910771481808855,-0.8530960554590038,-2.201849692875043,-1.6302172000379984,Q1
1484,108,58,7,4,4,185.22999999999996,4,4,231.58999999999997,1,1.3495460846659983,-0.12120501231222784,0.5367797034705236,1.1360911628288306,Q4
1485,26,43,8,5,5,357.41000000000025,7,7,274.12,1,0.656648839344121,0.14001820786671987,1.092185929603192,-1.0662125823661208,Q4
1486,90,4,1,1,1,35.62,2,2,71.64000000000001,1,-1.1448839984927603,-1.434030658435868,-0.8429556321995695,0.6526586333957926,Q1
1487,105,31,7,8,4,161.27,0,0,0.0,0,0.102331043086619,0.7209528108435844,0.4199451366407822,1.055519074589991,Q3
1488,95,18,5,1,1,74.29,4,4,103.53,1,-0.4981799028590081,-1.434030658435868,-0.23150982209564905,0.7869454471271919,Q2
1489,65,17,3,5,4,94.89999999999999,28,21,637.22,1,-0.5443730525471333,0.14001820786671987,-0.026245810874259735,-0.018775435261204846,Q2
1490,4,35,7,8,7,273.24000000000007,19,19,541.3800000000001,1,0.2871036418391196,0.7209528108435844,0.8651065246889186,-1.6570745627842784,Q3
1491,82,44,9,15,15,242.46000000000006,31,27,517.22,1,0.7028419890322462,1.5453121315413032,0.7641104232643201,0.43779973142555334,Q4
1492,17,6,2,2,2,16.26,2,2,43.39000000000001,1,-1.05249769911651,-0.8530960554590038,-1.481081898228127,-1.3079288470826398,Q1
1493,116,27,5,3,3,151.95999999999998,0,0,0.0,0,-0.08244155566588166,-0.44091639511014435,0.3698206313991285,1.3509500647990698,Q3
1494,75,38,6,2,1,85.26999999999998,7,6,195.67,1,0.42568309090349515,-0.8530960554590038,-0.11602095272260698,0.2497981922015941,Q3
1495,77,29,5,8,8,57.599999999999994,23,21,174.15000000000003,1,0.00994474371036867,0.7209528108435844,-0.4441153703220502,0.3035129176941539,Q3
1496,98,41,7,2,2,160.66000000000003,3,3,372.2699999999999,1,0.5642625399678706,-0.8530960554590038,0.4167500634038566,0.8675175353660317,Q3
1497,95,27,7,2,2,129.53999999999996,2,2,85.02999999999999,1,-0.08244155566588166,-0.8530960554590038,0.23536096714455085,0.7869454471271919,Q3
1498,79,29,6,2,2,123.0,3,3,96.72999999999999,1,0.00994474371036867,-0.8530960554590038,0.19175770893971664,0.3572276431867137,Q3
1499,104,21,6,5,2,69.16999999999999,11,10,178.45000000000002,1,-0.3596004537946326,0.14001820786671987,-0.2912556343956065,1.0286617118437111,Q2
1500,113,51,7,8,7,272.24999999999994,9,7,151.09,1,1.0261940368491222,0.7209528108435844,0.862038483986607,1.27037797656023,Q4
1501,92,63,8,6,6,289.82000000000005,8,8,408.73,1,1.5805118331066241,0.3608792935514903,0.9149050272256529,0.7063733588883523,Q4
1502,30,27,7,5,5,105.36,7,7,157.63999999999996,1,-0.08244155566588166,0.14001820786671987,0.061577730472592906,-0.9587831313810011,Q3
1503,45,11,5,4,4,18.12,0,0,0.0,0,-0.8215319506758842,-0.12120501231222784,-1.3942597095379763,-0.5559226901868027,Q1
1504,78,1,1,1,1,49.99,1,1,4.78,1,-1.2834634475571358,-1.434030658435868,-0.5621243048530248,0.33037028044043376,Q1
1505,114,28,9,6,6,182.16999999999996,18,16,573.7099999999998,1,-0.03624840597775649,0.3608792935514903,0.522724533256139,1.29723533930651,Q3
1506,46,12,4,3,3,25.709999999999997,15,15,165.07,1,-0.7753388009877591,-0.44091639511014435,-1.1106558913007756,-0.5290653274405228,Q2
1507,102,40,5,3,3,249.7100000000001,2,2,60.010000000000005,1,0.5180693902797454,-0.44091639511014435,0.7890044087486653,0.9749469863511513,Q3
1508,44,10,2,3,3,45.900000000000006,11,11,210.48999999999998,1,-0.8677251003640094,-0.44091639511014435,-0.6330558674188869,-0.5827800529330827,Q1
1509,58,32,11,11,11,221.61,23,20,592.3199999999999,1,0.14852419277474416,1.1331324711924438,0.6881571459432541,-0.2067769744851641,Q3
1510,82,84,11,75,24,537.1900000000004,154,44,687.4600000000004,1,2.5505679765572524,3.777761008064456,1.4370663965714354,0.43779973142555334,Q4
1511,75,37,6,6,6,231.45000000000002,9,9,119.69,1,0.37948994121536994,0.3608792935514903,0.7248512069273777,0.2497981922015941,Q3
1512,24,16,4,15,12,108.15999999999998,14,9,118.39,1,-0.5905662022352585,1.5453121315413032,0.0836220414703638,-1.1199273078586804,Q2
1513,56,9,3,5,5,54.02,10,10,106.38,1,-0.9139182500521346,0.14001820786671987,-0.4975931865409571,-0.26049169997772387,Q1
1514,95,26,5,2,2,142.88000000000002,5,5,204.53000000000003,1,-0.1286347053540068,-0.8530960554590038,0.3179047090680897,0.7869454471271919,Q3
1515,51,30,7,3,3,143.08999999999997,15,13,660.4400000000002,1,0.05613789339849383,-0.44091639511014435,0.31914200551391475,-0.39477851370912337,Q3
1516,136,4,4,2,2,16.060000000000002,1,1,0.99,1,-1.1448839984927603,-0.8530960554590038,-1.4909694614362723,1.8880973197246675,Q1
1517,75,44,8,11,8,235.36999999999995,6,6,234.37999999999994,1,0.7028419890322462,1.1331324711924438,0.7390382438121907,0.2497981922015941,Q4
1518,60,30,6,3,3,217.96,6,5,233.31,1,0.05613789339849383,-0.44091639511014435,0.6741320824504647,-0.15306224899260432,Q3
1519,39,41,5,1,1,144.20000000000002,3,3,105.57,1,0.5642625399678706,-1.434030658435868,0.3256521904927836,-0.717066866664482,Q3
1520,102,37,6,13,9,191.26999999999995,15,14,526.84,1,0.37948994121536994,1.353993556877214,0.5638572657349795,0.9749469863511513,Q3
1521,87,55,7,15,4,200.61,3,2,39.79,1,1.2109666356016229,1.5453121315413032,0.6040980102984019,0.5720865451569528,Q4
1522,92,56,7,3,3,237.28,0,0,0.0,0,1.257159785289748,-0.44091639511014435,0.7458657777294366,0.7063733588883523,Q4
1523,83,67,13,5,5,335.29999999999967,34,23,601.7099999999999,1,1.7652844318591248,0.14001820786671987,1.0381685478055886,0.46465709417183326,Q4
1524,83,43,5,3,3,177.12000000000003,2,2,57.1,1,0.656648839344121,-0.44091639511014435,0.4990072269179713,0.46465709417183326,Q4
1525,61,7,2,2,1,8.41,0,0,0.0,0,-1.0063045494283849,-0.8530960554590038,-1.995702847275447,-0.12620488624632442,Q1
1526,75,28,6,6,6,118.55,17,17,299.7300000000001,1,-0.03624840597775649,0.3608792935514903,0.16075341447040498,0.2497981922015941,Q3
1527,33,55,10,12,10,660.7700000000004,20,18,956.9100000000003,1,1.2109666356016229,1.2478145429013479,1.6124243951712607,-0.8782110431421615,Q4
1528,54,47,7,5,5,189.79000000000005,21,18,553.28,1,0.8414214380966216,0.14001820786671987,0.557301873050303,-0.31420642547028366,Q4
1529,91,50,7,4,4,375.1899999999999,26,17,1071.5000000000005,1,0.9800008871609971,-0.12120501231222784,1.1332599580805782,0.6795159961420724,Q4
1530,108,16,3,3,3,71.86,7,7,41.38,1,-0.5905662022352585,-0.44091639511014435,-0.25934187294806227,1.1360911628288306,Q2
1531,70,21,4,2,2,62.43000000000001,2,2,23.810000000000002,1,-0.3596004537946326,-0.8530960554590038,-0.3769246798946171,0.11551137847019463,Q2
1532,52,48,9,12,9,391.48,22,19,434.37,1,0.8876145877847468,1.2478145429013479,1.169222288107922,-0.36792115096284345,Q4
1533,86,3,2,1,1,9.77,0,0,0.0,0,-1.1910771481808855,-1.434030658435868,-1.8811836781385662,0.545229182410673,Q1
1534,105,44,9,19,18,299.19999999999993,20,18,535.54,1,0.7028419890322462,1.8650235143392198,0.9418351770055544,1.055519074589991,Q4
1535,82,52,9,2,2,260.90000000000003,6,6,190.80999999999995,1,1.0723871865372474,-0.8530960554590038,0.826048048395208,0.43779973142555334,Q4
1536,47,66,7,12,10,520.51,13,9,387.50000000000006,1,1.7190912821709996,1.2478145429013479,1.4103578274153277,-0.5022079646942429,Q4
1537,51,15,4,8,4,160.69,33,24,791.89,1,-0.6367593519233836,0.7209528108435844,0.41690747982364307,-0.39477851370912337,Q2
1538,63,32,5,9,6,111.41999999999997,8,7,120.13,1,0.14852419277474416,0.8719092510134965,0.1085863775498581,-0.07249016075376463,Q3
1539,89,2,1,1,1,6.0,0,0,0.0,0,-1.2372702978690107,-1.434030658435868,-2.2466960811056165,0.6258012706495126,Q1
1540,98,48,5,7,6,317.3000000000001,4,4,204.31,1,0.8876145877847468,0.5521978682155793,0.9915017888048564,0.8675175353660317,Q4
1541,115,82,9,7,7,605.7900000000003,8,8,509.59000000000015,1,2.458181677181002,0.5521978682155793,1.5388430861279256,1.32409270205279,Q4
1542,24,32,8,10,8,169.49,7,6,55.71000000000001,1,0.14852419277474416,1.0084659617071041,0.4618660467550796,-1.1199273078586804,Q3
1543,108,40,7,10,9,290.8800000000001,31,22,657.43,1,0.5180693902797454,1.0084659617071041,0.9179915036663036,1.1360911628288306,Q3
1544,20,54,10,7,5,333.19999999999993,8,8,351.04,1,1.1647734859134977,0.5521978682155793,1.0328545230570363,-1.2273567588438001,Q4
1545,66,15,4,3,3,60.910000000000004,10,10,247.3,1,-0.6367593519233836,-0.44091639511014435,-0.39750143215409955,0.008081927485075049,Q2
1546,114,17,4,7,5,175.89999999999986,10,7,273.60999999999973,1,-0.5443730525471333,0.5521978682155793,0.4931766656859483,1.29723533930651,Q2
1547,45,12,5,12,12,110.2,33,28,276.41999999999996,1,-0.7753388009877591,1.2478145429013479,0.09932969998114215,-0.5559226901868027,Q2
1548,33,10,3,3,3,36.879999999999995,7,6,293.66999999999996,1,-0.8677251003640094,-0.44091639511014435,-0.8142572558721761,-0.8782110431421615,Q1
1549,6,31,8,7,7,107.03000000000002,9,8,138.88,1,0.102331043086619,0.5521978682155793,0.07479441035116177,-1.6033598372917186,Q3
1550,55,52,7,28,17,304.61000000000007,88,41,601.16,1,1.0723871865372474,2.3973852954648938,0.9569873183336242,-0.2873490627240038,Q4
1551,9,52,10,7,7,266.55,7,7,351.93000000000006,1,1.0723871865372474,0.5521978682155793,0.8441548449466042,-1.522787749052879,Q4
1552,86,31,7,5,5,137.93,3,3,79.54,1,0.102331043086619,0.14001820786671987,0.28820471024491284,0.545229182410673,Q3
1553,17,3,1,2,2,2.98,4,3,36.209999999999994,1,-1.1910771481808855,-0.8530960554590038,-2.7256947528640483,-1.3079288470826398,Q1
1554,21,7,5,3,3,63.58,9,5,148.55,1,-1.0063045494283849,-0.44091639511014435,-0.36168179160942115,-1.20049939609752,Q1
1555,60,16,4,7,4,63.839999999999996,3,3,18.55,1,-0.5905662022352585,0.5521978682155793,-0.35827320623003245,-0.15306224899260432,Q2
1556,95,56,6,10,8,232.19000000000003,25,23,486.52000000000004,1,1.257159785289748,1.0084659617071041,0.7275476015034535,0.7869454471271919,Q4
1557,90,77,10,12,11,579.0200000000004,26,20,897.48,1,2.2272159287403763,1.2478145429013479,1.5005656813580688,0.6526586333957926,Q4
1558,4,47,9,9,7,231.42000000000007,12,11,317.8299999999999,1,0.8414214380966216,0.8719092510134965,0.7247417126617489,-1.6570745627842784,Q4
1559,15,27,6,3,3,215.84000000000003,4,4,242.38,1,-0.08244155566588166,-0.44091639511014435,0.6658782870163744,-1.3616435725751996,Q3
1560,110,17,8,4,4,73.01999999999998,1,1,8.49,1,-0.5443730525471333,-0.12120501231222784,-0.24594183602676564,1.1898058883213904,Q2
1561,87,40,6,4,3,293.0499999999999,0,0,0.0,0,0.5180693902797454,-0.12120501231222784,0.9242752352410898,0.5720865451569528,Q3
1562,94,13,6,3,3,36.22,5,5,89.75,1,-0.7291456512996339,-0.44091639511014435,-0.8291686009153416,0.7600880843809121,Q2
1563,110,1,1,1,1,2.2,14,12,578.7800000000002,1,-1.2834634475571358,-1.434030658435868,-2.910744737621203,1.1898058883213904,Q1
1564,42,4,4,2,1,12.759999999999998,2,2,56.120000000000005,1,-1.1448839984927603,-0.8530960554590038,-1.6733384268570606,-0.6364947784256424,Q1
1565,61,6,3,3,3,31.86,1,1,7.18,1,-1.05249769911651,-0.44091639511014435,-0.9348638127221275,-0.12620488624632442,Q1
1566,95,16,4,3,1,77.75,2,1,9.309999999999999,1,-0.5905662022352585,-0.44091639511014435,-0.19339294754710376,0.7869454471271919,Q2
1567,117,21,6,7,5,90.27999999999999,12,12,372.9600000000001,1,-0.3596004537946326,0.5521978682155793,-0.06813214837678809,1.3778074275453496,Q2
1568,107,32,5,3,3,197.80000000000004,6,6,526.43,1,0.14852419277474416,-0.44091639511014435,0.5921907958709048,1.1092338000825508,Q3
1569,14,25,5,13,9,72.23,18,15,161.72,1,-0.17482785504213197,1.353993556877214,-0.2550446903962723,-1.3885009353214794,Q2
1570,107,16,4,4,4,74.48,5,5,130.10000000000002,1,-0.5905662022352585,-0.12120501231222784,-0.22937166044411686,1.1092338000825508,Q2
1571,58,2,2,2,2,12.0,4,3,57.27,1,-1.2372702978690107,-0.8530960554590038,-1.721538303918715,-0.2067769744851641,Q1
1572,106,18,5,2,2,83.11000000000001,10,9,370.2800000000001,1,-0.4981799028590081,-0.8530960554590038,-0.13753192524743796,1.0823764373362708,Q2
1573,95,19,6,16,13,76.71,41,26,118.37,1,-0.45198675317088294,1.632172726698009,-0.2046711023091188,0.7869454471271919,Q2
1574,107,27,5,2,2,257.70000000000005,1,1,120.23999999999998,1,-0.08244155566588166,-0.8530960554590038,0.8156188020879135,1.1092338000825508,Q3
1575,89,1,1,1,1,6.0,1,1,29.01,1,-1.2834634475571358,-1.434030658435868,-2.2466960811056165,0.6258012706495126,Q1
1576,15,29,6,4,4,91.08000000000004,2,2,82.1,1,0.00994474371036867,-0.12120501231222784,-0.0607294546343084,-1.3616435725751996,Q3
1577,74,21,6,7,5,89.25999999999998,8,6,466.2299999999999,1,-0.3596004537946326,0.5521978682155793,-0.07766524622836485,0.2229408294553142,Q2
1578,117,14,6,3,3,58.12,14,13,458.9100000000001,1,-0.6829525016115088,-0.44091639511014435,-0.43662061334688523,1.3778074275453496,Q2
1579,14,58,8,24,18,386.9900000000002,45,36,805.5100000000003,1,1.3495460846659983,2.1847348971371363,1.1594612376407394,-1.3885009353214794,Q4
1580,51,14,5,2,2,34.019999999999996,0,0,0.0,0,-0.6829525016115088,-0.8530960554590038,-0.880855550193108,-0.39477851370912337,Q2
1581,433,51,7,5,5,318.30000000000007,8,7,248.35000000000002,1,1.0261940368491222,0.14001820786671987,0.9941628428056659,9.864734055369796,Q4
1582,100,56,9,4,4,253.61999999999998,9,8,575.31,1,1.257159785289748,-0.12120501231222784,0.8021328142613626,0.9212322608585914,Q4
1583,84,3,3,1,1,15.97,0,0,0.0,0,-1.1910771481808855,-1.434030658435868,-1.4954567418830949,0.49151445691811313,Q1
1584,7,23,6,8,7,163.23999999999998,12,10,331.98,1,-0.2672141544183823,0.7209528108435844,0.4301822296549403,-1.5765024745454388,Q2
1585,68,59,12,5,5,428.0700000000003,3,3,430.21000000000004,1,1.3957392343541235,0.14001820786671987,1.2448389417400776,0.061796652977634835,Q4
1586,96,20,4,6,6,151.51,11,9,283.04999999999995,1,-0.4057936034827578,0.3608792935514903,0.367321173055632,0.8138028098734719,Q2
1587,87,9,5,9,7,45.41999999999999,5,5,37.43,1,-0.9139182500521346,0.8719092510134965,-0.6417830081104714,0.5720865451569528,Q1
1588,100,108,12,21,17,771.7000000000004,42,29,686.9800000000004,1,3.659203569072256,2.001580225032828,1.7438945444793077,0.9212322608585914,Q4
1589,79,9,5,1,1,22.1,0,0,0.0,0,-0.9139182500521346,-1.434030658435868,-1.233839930538436,0.3572276431867137,Q1
1590,4,54,8,8,7,335.7600000000001,27,23,846.920000000001,1,1.1647734859134977,0.7209528108435844,1.0393281412679805,-1.6570745627842784,Q4
1591,24,18,6,2,2,101.33000000000001,4,4,332.98999999999995,1,-0.4981799028590081,-0.8530960554590038,0.02880904344335265,-1.1199273078586804,Q2
1592,103,1,1,1,1,24.959999999999997,1,1,36.03,1,-1.2834634475571358,-1.434030658435868,-1.1348176721628527,1.001804349097431,Q1
1593,73,64,11,6,5,271.67999999999995,3,3,108.55,1,1.6267049827947493,0.3608792935514903,0.8602669899561052,0.19608346670903432,Q4
1594,112,4,3,8,7,11.2,2,2,153.80000000000004,1,-1.1448839984927603,0.7209528108435844,-1.7754194773852248,1.2435206138139503,Q1
1595,45,47,8,8,8,341.9100000000002,12,11,655.49,1,0.8414214380966216,0.7209528108435844,1.0546810443362034,-0.5559226901868027,Q4
1596,76,47,6,2,2,180.93000000000004,0,0,0.0,0,0.8414214380966216,-0.8530960554590038,0.5169620037496292,0.27665555494787397,Q4
1597,85,20,5,5,5,72.14000000000003,13,11,147.93,1,-0.4057936034827578,0.14001820786671987,-0.25608794937571006,0.518371819664393,Q2
1598,104,11,3,14,8,35.230000000000004,9,8,216.05999999999995,1,-0.8215319506758842,1.4528438539903603,-0.852038873256963,1.0286617118437111,Q1
1599,25,64,8,15,12,277.29000000000013,24,22,326.0999999999999,1,1.6267049827947493,1.5453121315413032,0.8775433226178131,-1.0930699451124006,Q4
1600,40,16,5,2,2,48.95000000000001,5,4,101.42,1,-0.5905662022352585,-0.8530960554590038,-0.5796061410724866,-0.6902095039182022,Q2
1601,7,4,3,1,1,8.82,0,0,0.0,0,-1.1448839984927603,-1.434030658435868,-1.9595225581956515,-1.5765024745454388,Q1
1602,74,74,8,9,8,425.02000000000004,16,14,540.52,1,2.088636479676001,0.8719092510134965,1.2387870452176086,0.2229408294553142,Q4
1603,102,17,5,2,2,58.559999999999995,0,0,0.0,0,-0.5443730525471333,-0.8530960554590038,-0.4303302060165728,0.9749469863511513,Q2
1604,106,5,2,4,4,15.51,9,8,48.190000000000005,1,-1.0986908488046352,-0.12120501231222784,-1.5187699130693566,1.0823764373362708,Q1
1605,101,5,3,3,3,9.57,6,6,83.26,1,-1.0986908488046352,-0.44091639511014435,-1.8970856117741333,0.9480896236048714,Q1
1606,106,33,5,2,2,169.05,3,3,160.58,1,0.19471734246286931,-0.8530960554590038,0.45967381519074896,1.0823764373362708,Q3
1607,62,9,3,13,9,481.27,18,16,308.72,1,-0.9139182500521346,1.353993556877214,1.3439967425601032,-0.09934752350004453,Q1
