PRODUCT_ID,STORE_ID,comparison,reference_state,comparison_state,reference_weeks,comparison_weeks,min_state_weeks,reference_spv,comparison_spv,reference_bpr,comparison_bpr,reference_basket_share,comparison_basket_share,reference_category_share,comparison_category_share,spv_difference,bpr_difference,basket_share_difference,category_share_difference,is_positive_spv,is_positive_bpr
6533681,403,both_vs_none,none,both,1,1,1,0.0,0.19230769230769232,0.0,0.07692307692307693,0.0,0.05,0.0,0.047241118669690094,0.19230769230769232,0.07692307692307693,0.05,0.047241118669690094,1,1
6534030,335,both_vs_none,none,both,1,12,1,0.0,0.027795138888888887,0.0,0.010763888888888887,0.0,0.005864197530864197,0.0,0.012431772121060058,0.027795138888888887,0.010763888888888887,0.005864197530864197,0.012431772121060058,1,1
6534030,439,both_vs_none,none,both,1,13,1,0.0,0.09088904151404152,0.0,0.02483211233211233,0.0,0.014010950496989565,0.0,0.012245165126830045,0.09088904151404152,0.02483211233211233,0.014010950496989565,0.012245165126830045,1,1
6534035,388,both_vs_none,none,both,2,13,2,0.0,0.057115160480545095,0.0,0.020631611977765824,0.0,0.009240335760186876,0.0,0.022498732042227906,0.057115160480545095,0.020631611977765824,0.009240335760186876,0.022498732042227906,1,1
6534035,439,both_vs_none,none,both,1,12,1,0.0,0.06904431216931217,0.0,0.014054232804232803,0.0,0.0074899007825837095,0.0,0.008137300752381756,0.06904431216931217,0.014054232804232803,0.0074899007825837095,0.008137300752381756,1,1
6534077,304,both_vs_none,none,both,1,27,1,0.0,0.04932664151962397,0.0,0.01682552340447077,0.0,0.010549446115894916,0.0,0.04512507953032349,0.04932664151962397,0.01682552340447077,0.010549446115894916,0.04512507953032349,1,1
6534077,335,both_vs_none,none,both,1,18,1,0.0,0.023860398860398858,0.0,0.005840455840455841,0.0,0.003739316239316239,0.0,0.011199858826590248,0.023860398860398858,0.005840455840455841,0.003739316239316239,0.011199858826590248,1,1
6534578,403,both_vs_none,none,both,1,4,1,0.0,0.04807692307692308,0.0,0.019230769230769232,0.0,0.0125,0.0,0.011810279667422523,0.04807692307692308,0.019230769230769232,0.0125,0.011810279667422523,1,1
6534578,446,both_vs_none,none,both,1,14,1,0.0,0.008116883116883116,0.0,0.003246753246753247,0.0,0.0027472527472527475,0.0,0.00214990884386502,0.008116883116883116,0.003246753246753247,0.0027472527472527475,0.00214990884386502,1,1
6979518,384,both_vs_none,none,both,1,1,1,0.3157894736842105,0.0,0.05263157894736842,0.0,0.029411764705882353,0.0,0.1405152224824356,0.0,-0.3157894736842105,-0.05263157894736842,-0.029411764705882353,-0.1405152224824356,0,0
7025250,367,both_vs_none,none,both,1,2,1,0.0,0.06407214048410062,0.0,0.021831988609397245,0.0,0.012889983579638751,0.0,0.3382361490611011,0.06407214048410062,0.021831988609397245,0.012889983579638751,0.3382361490611011,1,1
7025326,338,both_vs_none,none,both,4,1,1,0.0890625,0.0,0.040625,0.0,0.02638888888888889,0.0,0.424507658643326,0.0,-0.0890625,-0.040625,-0.02638888888888889,-0.424507658643326,0,0
7025326,367,both_vs_none,none,both,3,2,2,0.015578231292517007,0.023255813953488372,0.006802721088435374,0.011627906976744186,0.0030864197530864196,0.007142857142857143,0.05116175156389633,0.038834951456310676,0.007677582660971365,0.004825185888308812,0.004056437389770723,-0.012326800107585655,1,1
7025326,438,both_vs_none,none,both,2,6,2,0.08333333333333333,0.049999999999999996,0.041666666666666664,0.024999999999999998,0.03333333333333333,0.02207977207977208,0.11764705882352941,0.08411378431659913,-0.03333333333333333,-0.016666666666666666,-0.011253561253561254,-0.03353327450693028,0,0
7139529,320,both_vs_none,none,both,4,4,4,0.0,0.41057692307692306,0.0,0.051522435897435895,0.0,0.026647286821705425,0.0,0.5259054314900627,0.41057692307692306,0.051522435897435895,0.026647286821705425,0.5259054314900627,1,1
7139529,321,both_vs_none,none,both,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7139529,324,both_vs_none,none,both,6,2,2,0.1488970588235294,0.0,0.03982843137254902,0.0,0.021676587301587297,0.0,0.2806862547455088,0.0,-0.1488970588235294,-0.03982843137254902,-0.021676587301587297,-0.2806862547455088,0,0
7139529,327,both_vs_none,none,both,4,5,4,0.08333333333333333,0.04,0.013888888888888888,0.013333333333333332,0.009259259259259259,0.007407407407407407,0.08902077151335311,0.059113300492610835,-0.04333333333333333,-0.0005555555555555557,-0.001851851851851852,-0.029907471020742274,0,0
7139529,330,both_vs_none,none,both,5,2,2,0.03,0.3179347826086957,0.01,0.05298913043478261,0.004166666666666667,0.0253441802252816,0.11278195488721804,0.43477586474329144,0.28793478260869565,0.042989130434782606,0.021177513558614934,0.3219939098560734,1,1
7139529,338,both_vs_none,none,both,3,3,3,0.3,0.09999999999999999,0.03333333333333333,0.03333333333333333,0.020833333333333332,0.027777777777777776,0.33860045146726864,0.19047619047619047,-0.2,0.0,0.006944444444444444,-0.14812426099107817,0,0
7139529,361,both_vs_none,none,both,8,1,1,0.04878365384615385,0.0,0.015865384615384615,0.0,0.005588530690200211,0.0,0.13019459709895898,0.0,-0.04878365384615385,-0.015865384615384615,-0.005588530690200211,-0.13019459709895898,0,0
7139529,367,both_vs_none,none,both,14,4,4,0.028592606899729932,0.018292682926829267,0.006491355288765094,0.006097560975609756,0.003470384297957263,0.003787878787878788,0.12311065619761144,0.040694519804666304,-0.010299923972900665,-0.00039379431315533786,0.000317494489921525,-0.08241613639294514,0,0
7139529,368,both_vs_none,none,both,8,2,2,0.026785714285714284,0.09375,0.008928571428571428,0.03125,0.003676470588235294,0.017241379310344827,0.04528985507246376,0.10615711252653925,0.06696428571428571,0.022321428571428572,0.013564908722109532,0.060867257454075493,1,1
7139529,375,both_vs_none,none,both,7,3,3,0.0,0.05555555555555555,0.0,0.018518518518518517,0.0,0.011111111111111112,0.0,0.3333333333333333,0.05555555555555555,0.018518518518518517,0.011111111111111112,0.3333333333333333,1,1
7139529,391,both_vs_none,none,both,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7139529,401,both_vs_none,none,both,4,4,4,0.07010869565217391,0.039473684210526314,0.023369565217391305,0.013157894736842105,0.018333333333333333,0.007142857142857143,0.24689922480620152,0.1342281879194631,-0.030635011441647597,-0.0102116704805492,-0.011190476190476192,-0.11267103688673843,0,0
7139529,406,both_vs_none,none,both,6,4,4,0.03571428571428571,0.0,0.011904761904761904,0.0,0.005747126436781609,0.0,0.06925207756232687,0.0,-0.03571428571428571,-0.011904761904761904,-0.005747126436781609,-0.06925207756232687,0,0
7139529,421,both_vs_none,none,both,8,5,5,0.05822368421052631,0.10434782608695652,0.019407894736842103,0.008695652173913044,0.010638479388479389,0.005,0.09849043090617034,0.12428793371310203,0.04612414187643021,-0.01071224256292906,-0.0056384793884793885,0.025797502806931688,1,0
7139529,432,both_vs_none,none,both,2,1,1,0.08333333333333333,0.0,0.027777777777777776,0.0,0.012195121951219513,0.0,0.07828810020876827,0.0,-0.08333333333333333,-0.027777777777777776,-0.012195121951219513,-0.07828810020876827,0,0
7139529,450,both_vs_none,none,both,5,2,2,0.0,0.1,0.0,0.03333333333333333,0.0,0.020833333333333332,0.0,0.5,0.1,0.03333333333333333,0.020833333333333332,0.5,1,1
7166861,330,both_vs_none,none,both,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7167853,389,both_vs_none,none,both,2,2,2,0.0,0.025,0.0,0.025,0.0,0.019230769230769232,0.0,0.053191489361702135,0.025,0.025,0.019230769230769232,0.053191489361702135,1,1
7167853,32004,both_vs_none,none,both,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7168026,406,both_vs_none,none,both,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7168383,31782,both_vs_none,none,both,1,1,1,0.0,0.052083333333333336,0.0,0.041666666666666664,0.0,0.017543859649122806,0.0,0.05628095452498874,0.052083333333333336,0.041666666666666664,0.017543859649122806,0.05628095452498874,1,1
7441391,292,both_vs_none,none,both,1,6,1,0.0,0.0014367816091954023,0.0,0.005747126436781609,0.0,0.003401360544217687,0.0,0.013484358144552322,0.0014367816091954023,0.005747126436781609,0.003401360544217687,0.013484358144552322,1,1
7442056,406,both_vs_none,none,both,1,6,1,0.0,0.0558143547273982,0.0,0.020738440303657693,0.0,0.008692365835222978,0.0,0.12321173587263556,0.0558143547273982,0.020738440303657693,0.008692365835222978,0.12321173587263556,1,1
8014645,292,both_vs_none,none,both,1,3,1,0.11208333333333333,0.06060606060606061,0.041666666666666664,0.020202020202020204,0.02702702702702703,0.013333333333333334,0.28108672936259144,0.0903750564844103,-0.05147727272727272,-0.02146464646464646,-0.013693693693693694,-0.19071167287818114,0,0
8090509,289,both_vs_none,none,both,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8090509,343,both_vs_none,none,both,1,3,1,0.1618181818181818,0.12626262626262627,0.06060606060606061,0.04040404040404041,0.038461538461538464,0.023391812865497075,0.12418604651162789,0.030641761043290677,-0.035555555555555535,-0.0202020202020202,-0.015069725596041389,-0.09354428546833721,0,0
8090509,356,both_vs_none,none,both,1,6,1,0.0,0.0625550766283525,0.0,0.02399425287356322,0.0,0.012709708923543834,0.0,0.022072178057261593,0.0625550766283525,0.02399425287356322,0.012709708923543834,0.022072178057261593,1,1
8090509,381,both_vs_none,none,both,1,10,1,0.0,0.07837301587301587,0.0,0.011349206349206348,0.0,0.005653923541247484,0.0,0.017571122622185936,0.07837301587301587,0.011349206349206348,0.005653923541247484,0.017571122622185936,1,1
8090513,315,both_vs_none,none,both,1,15,1,0.0,0.016666666666666666,0.0,0.006666666666666667,0.0,0.0027777777777777775,0.0,0.0035460992907801418,0.016666666666666666,0.006666666666666667,0.0027777777777777775,0.0035460992907801418,1,1
8090521,289,both_vs_none,none,both,1,25,1,0.0,0.21173613474760533,0.0,0.042798505416152474,0.0,0.027158477511479956,0.0,0.08908044657492599,0.21173613474760533,0.042798505416152474,0.027158477511479956,0.08908044657492599,1,1
8090521,304,both_vs_none,none,both,1,26,1,0.0,0.07244155904481991,0.0,0.023927370938240503,0.0,0.015547557788937101,0.0,0.04446477305192151,0.07244155904481991,0.023927370938240503,0.015547557788937101,0.04446477305192151,1,1
8090521,315,both_vs_none,none,both,1,18,1,0.2783333333333333,0.23242937617937617,0.08333333333333333,0.03567578935225994,0.047619047619047616,0.02312743458338424,0.06940980881130508,0.05831592317778219,-0.04590395715395715,-0.047657543981073386,-0.024491613035663377,-0.011093885633522892,0,0
8090521,316,both_vs_none,none,both,1,9,1,0.0,0.25024713703145074,0.0,0.05017317468297861,0.0,0.02548407251447888,0.0,0.10070493840343055,0.25024713703145074,0.05017317468297861,0.02548407251447888,0.10070493840343055,1,1
8090521,317,both_vs_none,none,both,1,18,1,0.0,0.085560168997669,0.0,0.027254921004921003,0.0,0.020603647441882738,0.0,0.06982870057219565,0.085560168997669,0.027254921004921003,0.020603647441882738,0.06982870057219565,1,1
8090521,335,both_vs_none,none,both,1,21,1,0.0,0.13740878334321502,0.0,0.038252544505308766,0.0,0.02276190185548082,0.0,0.08339126822480189,0.13740878334321502,0.038252544505308766,0.02276190185548082,0.08339126822480189,1,1
8090532,289,both_vs_none,none,both,1,20,1,0.0,0.09331093322956714,0.0,0.022464544184745423,0.0,0.013612940225843454,0.0,0.04183452544405809,0.09331093322956714,0.022464544184745423,0.013612940225843454,0.04183452544405809,1,1
8090532,304,both_vs_none,none,both,1,19,1,0.0,0.18261313681801758,0.0,0.02969291554592048,0.0,0.020604094769249036,0.0,0.11822245742562441,0.18261313681801758,0.02969291554592048,0.020604094769249036,0.11822245742562441,1,1
8090532,438,both_vs_none,none,both,1,15,1,0.0,0.11140792540792542,0.0,0.026573426573426574,0.0,0.0197953216374269,0.0,0.05704132819452734,0.11140792540792542,0.026573426573426574,0.0197953216374269,0.05704132819452734,1,1
8090536,316,both_vs_none,none,both,1,6,1,0.0,0.03847222222222222,0.0,0.013888888888888888,0.0,0.007575757575757576,0.0,0.01954558283940164,0.03847222222222222,0.013888888888888888,0.007575757575757576,0.01954558283940164,1,1
8090536,335,both_vs_none,none,both,1,20,1,0.0,0.07374767215498639,0.0,0.016387149357350597,0.0,0.010614302364302363,0.0,0.029479318640126862,0.07374767215498639,0.016387149357350597,0.010614302364302363,0.029479318640126862,1,1
8090537,289,both_vs_none,none,both,1,24,1,0.0,0.17741677243321982,0.0,0.033815642203800095,0.0,0.024621942244463218,0.0,0.07196755460765944,0.17741677243321982,0.033815642203800095,0.024621942244463218,0.07196755460765944,1,1
8090537,304,both_vs_none,none,both,1,27,1,0.0,0.13397939307963463,0.0,0.025222753181690385,0.0,0.01709597103747251,0.0,0.09278280549352684,0.13397939307963463,0.025222753181690385,0.01709597103747251,0.09278280549352684,1,1
8090537,316,both_vs_none,none,both,1,12,1,0.0,0.2045144126026479,0.0,0.05052161890397185,0.0,0.024297325477176727,0.0,0.0897822537132534,0.2045144126026479,0.05052161890397185,0.024297325477176727,0.0897822537132534,1,1
8090537,317,both_vs_none,none,both,1,17,1,0.3076923076923077,0.24707745685686866,0.07692307692307693,0.0491917396329161,0.05,0.034426847662141775,0.5649717514124294,0.12314656989826066,-0.06061485083543905,-0.027731337290160828,-0.015573152337858227,-0.4418251815141687,0,0
8090537,337,both_vs_none,none,both,1,2,1,0.0,0.625,0.0,0.05,0.0,0.03571428571428571,0.0,0.23208317861121427,0.625,0.05,0.03571428571428571,0.23208317861121427,1,1
8160319,410,both_vs_none,none,both,1,15,1,0.0,0.006185925925925926,0.0,0.012370370370370368,0.0,0.00648867048867049,0.0,0.022217635025166382,0.006185925925925926,0.012370370370370368,0.00648867048867049,0.022217635025166382,1,1
8177622,439,both_vs_none,none,both,1,11,1,0.0,0.21973941091588148,0.0,0.023385111620405737,0.0,0.017137103343999895,0.0,0.02937608882046591,0.21973941091588148,0.023385111620405737,0.017137103343999895,0.02937608882046591,1,1
8180870,446,both_vs_none,none,both,3,2,2,0.0,0.11126050420168068,0.0,0.06512605042016806,0.0,0.042328042328042326,0.0,0.2606516290726817,0.11126050420168068,0.06512605042016806,0.042328042328042326,0.2606516290726817,1,1
8203451,330,both_vs_none,none,both,4,11,4,0.03206477732793522,0.028753501400560225,0.032388663967611336,0.027623928359222474,0.014147286821705426,0.01019271191819194,0.02273950692658933,0.014245479566383064,-0.0033112759273749987,-0.004764735608388863,-0.003954574903513487,-0.008494027360206265,0,0
8291322,362,both_vs_none,none,both,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9337369,330,both_vs_none,none,both,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9337581,293,both_vs_none,none,both,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9337581,321,both_vs_none,none,both,1,6,1,0.0,0.08163003663003664,0.0,0.04536019536019536,0.0,0.022586058391992635,0.0,0.13725710887426643,0.08163003663003664,0.04536019536019536,0.022586058391992635,0.13725710887426643,1,1
9337581,330,both_vs_none,none,both,1,5,1,0.0,0.04869047619047619,0.0,0.04869047619047619,0.0,0.01994583110332636,0.0,0.1878435035062871,0.04869047619047619,0.04869047619047619,0.01994583110332636,0.1878435035062871,1,1
9337581,340,both_vs_none,none,both,1,5,1,0.0,0.07207142857142856,0.0,0.05178571428571428,0.0,0.029074074074074075,0.0,0.22323614135111072,0.07207142857142856,0.05178571428571428,0.029074074074074075,0.22323614135111072,1,1
9337581,341,both_vs_none,none,both,1,6,1,0.0,0.06566433566433567,0.0,0.05745920745920746,0.0,0.03341687552213868,0.0,0.06711792922106742,0.06566433566433567,0.05745920745920746,0.03341687552213868,0.06711792922106742,1,1
9337581,356,both_vs_none,none,both,1,7,1,0.06666666666666667,0.017454566367609843,0.06666666666666667,0.017454566367609843,0.04081632653061224,0.009379576006226667,0.5,0.1660969032683676,-0.04921210029905682,-0.04921210029905682,-0.031436750524385576,-0.33390309673163243,0,0
9337581,367,both_vs_none,none,both,2,7,2,0.0,0.008692891649413389,0.0,0.0062801932367149765,0.0,0.0033913858798651428,0.0,0.013423652729201556,0.008692891649413389,0.0062801932367149765,0.0033913858798651428,0.013423652729201556,1,1
9337581,384,both_vs_none,none,both,2,8,2,0.0,0.03012622052869731,0.0,0.03012622052869731,0.0,0.017001488095238094,0.0,0.04775569681534362,0.03012622052869731,0.03012622052869731,0.017001488095238094,0.04775569681534362,1,1
9337581,432,both_vs_none,none,both,5,7,5,0.016352941176470587,0.055555555555555546,0.011764705882352941,0.019841269841269844,0.005128205128205128,0.014473331546502278,0.042901234567901236,0.06113771207735661,0.039202614379084955,0.008076563958916903,0.009345126418297149,0.018236477509455375,1,1
9420067,391,both_vs_none,none,both,1,6,1,0.0,0.18556372549019606,0.0,0.045220588235294124,0.0,0.029903846153846156,,0.4392230576441103,0.18556372549019606,0.045220588235294124,0.029903846153846156,,1,1
9526410,356,both_vs_none,none,both,1,27,1,0.0,0.04734354901375836,0.0,0.021919982564104948,0.0,0.01333432152409214,0.0,0.04013279394450655,0.04734354901375836,0.021919982564104948,0.01333432152409214,0.04013279394450655,1,1
9526410,360,both_vs_none,none,both,1,6,1,0.0,0.02783333333333333,0.0,0.016666666666666666,0.0,0.008771929824561403,0.0,0.016930251419302517,0.02783333333333333,0.016666666666666666,0.008771929824561403,0.016930251419302517,1,1
9526410,367,both_vs_none,none,both,3,23,3,0.0,0.015594922032860017,0.0,0.007676673437151153,0.0,0.004059722359535152,0.0,0.018636846481876513,0.015594922032860017,0.007676673437151153,0.004059722359535152,0.018636846481876513,1,1
9526410,410,both_vs_none,none,both,1,17,1,0.1,0.01658204334365325,0.05,0.008978328173374614,0.019230769230769232,0.0036264505802320927,0.08543357539513029,0.020232564177215667,-0.08341795665634676,-0.04102167182662539,-0.015604318650537139,-0.06520101121791462,0,0
9526410,445,both_vs_none,none,both,1,28,1,0.15384615384615385,0.037231642657062816,0.07692307692307693,0.016744197679071628,0.05263157894736842,0.011457347233281148,0.16863406408094436,0.06566633289339757,-0.11661451118909104,-0.0601788792440053,-0.04117423171408727,-0.10296773118754679,0,0
9526410,448,both_vs_none,none,both,1,18,1,0.16666666666666666,0.06257646982646983,0.08333333333333333,0.029610204610204614,0.05263157894736842,0.017435311483691707,0.17605633802816903,0.05915359939093435,-0.10409019684019682,-0.05372312872312872,-0.03519626746367671,-0.11690273863723469,0,0
9526411,289,both_vs_none,none,both,1,16,1,0.0,0.020251623376623375,0.0,0.01176948051948052,0.0,0.007523148148148149,,0.02158324196742392,0.020251623376623375,0.01176948051948052,0.007523148148148149,,1,1
9526411,424,both_vs_none,none,both,1,19,1,0.0,0.020179907811486757,0.0,0.011453458821879875,0.0,0.009105200276677357,0.0,0.016293682996082127,0.020179907811486757,0.011453458821879875,0.009105200276677357,0.016293682996082127,1,1
9526673,327,both_vs_none,none,both,1,1,1,0.08349999999999999,0.0,0.05,0.0,0.03125,0.0,0.1053627760252366,0.0,-0.08349999999999999,-0.05,-0.03125,-0.1053627760252366,0,0
9527066,360,both_vs_none,none,both,1,2,1,0.0,0.094,0.0,0.05,0.0,0.041666666666666664,0.0,0.08514492753623189,0.094,0.05,0.041666666666666664,0.08514492753623189,1,1
9527066,410,both_vs_none,none,both,1,6,1,0.1,0.056597384097384094,0.05,0.030821030821030822,0.019230769230769232,0.012838468720821663,0.08543357539513029,0.05700143724095819,-0.04340261590261591,-0.01917896917896918,-0.006392300509947569,-0.028432138154172094,0,0
9527159,297,both_vs_none,none,both,1,4,1,0.3523529411764706,0.12479166666666668,0.058823529411764705,0.020833333333333332,0.034482758620689655,0.0125,0.7055359246171967,0.08436619718309858,-0.2275612745098039,-0.037990196078431376,-0.021982758620689654,-0.6211697274340982,0,0
9527159,372,both_vs_none,none,both,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9527159,424,both_vs_none,none,both,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9527160,360,both_vs_none,none,both,1,6,1,0.0,0.1061060606060606,0.0,0.048484848484848485,0.0,0.030364372469635626,0.0,0.07484153491169948,0.1061060606060606,0.048484848484848485,0.030364372469635626,0.07484153491169948,1,1
9527290,356,both_vs_none,none,both,1,26,1,0.0,0.05013953733487831,0.0,0.022218973567052627,0.0,0.013491226791021497,0.0,0.04559007591789226,0.05013953733487831,0.022218973567052627,0.013491226791021497,0.04559007591789226,1,1
9527290,367,both_vs_none,none,both,3,27,3,0.036036036036036036,0.008971503788279883,0.018018018018018018,0.004377763736131603,0.011494252873563218,0.0024118091079980506,0.059285608418556394,0.01146876319020399,-0.02706453224775615,-0.013640254281886414,-0.009082443765565168,-0.0478168452283524,0,0
9527290,410,both_vs_none,none,both,1,16,1,0.1,0.0362465141605041,0.05,0.021152799084300636,0.019230769230769232,0.010346439605397518,0.08543357539513029,0.04749582038103527,-0.06375348583949592,-0.028847200915699367,-0.008884329625371714,-0.03793775501409502,0,0
9527290,445,both_vs_none,none,both,1,28,1,0.0,0.016050420168067226,0.0,0.008403361344537815,0.0,0.005506279434850864,0.0,0.03384076272128234,0.016050420168067226,0.008403361344537815,0.005506279434850864,0.03384076272128234,1,1
9527494,367,both_vs_none,none,both,2,29,2,0.0,0.009396255374168203,0.0,0.005408682486215149,0.0,0.0029541842422299786,0.0,0.01352407309744,0.009396255374168203,0.005408682486215149,0.0029541842422299786,0.01352407309744,1,1
9553031,356,both_vs_none,none,both,6,1,1,0.021169208424110384,0.0,0.011074800290486566,0.0,0.006677350427350427,0.0,0.0217492439434623,0.0,-0.021169208424110384,-0.011074800290486566,-0.006677350427350427,-0.0217492439434623,0,0
9553031,364,both_vs_none,none,both,4,1,1,0.05357142857142857,0.0,0.017857142857142856,0.0,0.008333333333333333,0.0,0.0663716814159292,0.0,-0.05357142857142857,-0.017857142857142856,-0.008333333333333333,-0.0663716814159292,0,0
9553031,382,both_vs_none,none,both,6,1,1,0.07131578947368421,0.0,0.05574162679425837,0.0,0.023333009421215318,0.0,0.03199398094491104,0.0,-0.07131578947368421,-0.05574162679425837,-0.023333009421215318,-0.03199398094491104,0,0
9553031,408,both_vs_none,none,both,2,1,1,0.0,0.17600000000000002,0.0,0.06666666666666667,0.0,0.047619047619047616,0.0,0.10877626699629171,0.17600000000000002,0.06666666666666667,0.047619047619047616,0.10877626699629171,1,1
9571047,369,both_vs_none,none,both,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9571047,389,both_vs_none,none,both,1,2,1,0.0,0.11309523809523808,0.0,0.06547619047619047,0.0,0.053571428571428575,,0.8,0.11309523809523808,0.06547619047619047,0.053571428571428575,,1,1
9676866,369,both_vs_none,none,both,1,2,1,0.21695652173913044,0.0,0.043478260869565216,0.0,0.02,0.0,0.8140293637846656,0.0,-0.21695652173913044,-0.043478260869565216,-0.02,-0.8140293637846656,0,0
9676866,389,both_vs_none,none,both,2,3,2,0.5259230769230769,0.16633333333333333,0.11025641025641025,0.03333333333333333,0.06724137931034482,0.027777777777777776,0.5647969639468691,0.11892278360343184,-0.3595897435897436,-0.07692307692307693,-0.03946360153256705,-0.44587418034343723,0,0
9836903,345,both_vs_none,none,both,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,0
10121965,327,both_vs_none,none,both,1,7,1,0.0,0.02077276524644946,0.0,0.015455304928989139,0.0,0.010217113665389526,0.0,0.04271160736897423,0.02077276524644946,0.015455304928989139,0.010217113665389526,0.04271160736897423,1,1
10121965,343,both_vs_none,none,both,1,7,1,0.0,0.013419913419913419,0.0,0.00909090909090909,0.0,0.0050373381644646725,0.0,0.02008847110826349,0.013419913419913419,0.00909090909090909,0.0050373381644646725,0.02008847110826349,1,1
10121965,384,both_vs_none,none,both,3,7,3,0.03509803921568628,0.07570864603151202,0.0196078431372549,0.03893604225315857,0.009259259259259259,0.02495720510426393,0.03766835016835018,0.10808855572668986,0.04061060681582574,0.019328199115903666,0.015697945845004672,0.0704202055583397,1,1
10121965,389,both_vs_none,none,both,2,6,2,0.0,0.030555555555555558,0.0,0.030555555555555558,0.0,0.01634768740031898,0.0,0.21320132013201318,0.030555555555555558,0.030555555555555558,0.01634768740031898,0.21320132013201318,1,1
10121965,404,both_vs_none,none,both,5,2,2,0.0334,0.08333333333333333,0.02,0.06666666666666667,0.014285714285714285,0.05,0.021930400525279052,0.0849762066621346,0.04993333333333333,0.04666666666666666,0.03571428571428572,0.06304580613685554,1,1
10121965,438,both_vs_none,none,both,3,5,3,0.030303030303030304,0.03076923076923077,0.030303030303030304,0.015384615384615385,0.023809523809523808,0.010526315789473684,0.07107320540156362,0.1,0.00046620046620046707,-0.014918414918414918,-0.013283208020050124,0.02892679459843639,1,0
10149640,406,both_vs_none,none,both,1,10,1,0.0,0.18624262780230522,0.0,0.02954781777362423,0.0,0.012509885734742057,0.0,0.25309127588281954,0.18624262780230522,0.02954781777362423,0.012509885734742057,0.25309127588281954,1,1
10198378,324,both_vs_none,none,both,1,6,1,0.7135714285714286,0.222,0.07142857142857142,0.011111111111111112,0.047619047619047616,0.006172839506172839,1.0,0.18180163785259326,-0.49157142857142866,-0.06031746031746031,-0.04144620811287478,-0.8181983621474067,0,0
10204488,295,both_vs_none,none,both,4,3,3,0.0,0.07777777777777778,0.0,0.04074074074074074,0.0,0.024086021505376348,0.0,0.2388048117966628,0.07777777777777778,0.04074074074074074,0.024086021505376348,0.2388048117966628,1,1
10204488,340,both_vs_none,none,both,4,1,1,0.016666666666666666,0.07692307692307693,0.016666666666666666,0.07692307692307693,0.008333333333333333,0.022222222222222223,0.08795074758135445,0.0673854447439353,0.060256410256410264,0.060256410256410264,0.01388888888888889,-0.02056530283741914,1,1
10204822,292,both_vs_none,none,both,4,4,4,0.03125,0.05463454170350722,0.0078125,0.04769009725906278,0.004464285714285714,0.029008039512582014,0.056593095642331635,0.07054555465323004,0.02338454170350722,0.03987759725906278,0.0245437537982963,0.0139524590108984,1,1
10204822,327,both_vs_none,none,both,3,5,3,0.017543859649122806,0.04361628709454796,0.017543859649122806,0.04361628709454796,0.013333333333333334,0.030233289316481164,0.06031363088057902,0.06296189030658414,0.026072427445425157,0.026072427445425157,0.016899955983147828,0.00264825942600512,1,1
10204822,335,both_vs_none,none,both,1,5,1,0.0,0.030000000000000006,0.0,0.02,0.0,0.012380952380952381,0.0,0.07934807382346076,0.030000000000000006,0.02,0.012380952380952381,0.07934807382346076,1,1
10204822,340,both_vs_none,none,both,4,2,2,0.04841269841269841,0.12937062937062938,0.04841269841269841,0.12937062937062938,0.02685185185185185,0.03968253968253968,0.5126082818279297,0.13689189677857241,0.08095793095793097,0.08095793095793097,0.012830687830687831,-0.37571638504935734,1,1
10204822,372,both_vs_none,none,both,3,3,3,0.0,0.05444444444444444,0.0,0.029040404040404044,0.0,0.026148099318831025,0.0,0.21278644328904295,0.05444444444444444,0.029040404040404044,0.026148099318831025,0.21278644328904295,1,1
10285144,295,both_vs_none,none,both,6,9,6,0.0,0.07344702081544187,0.0,0.024495971864392917,0.0,0.019902186020607074,0.0,0.24242998344035796,0.07344702081544187,0.024495971864392917,0.019902186020607074,0.24242998344035796,1,1
