household_key,comparison,preferred_products,total_preference_weight,profiled_products,profiled_weight,multistore_profiled_products,multistore_profiled_weight,sales_positive_weight,penetration_positive_weight,any_positive_weight,joint_positive_weight,home_store_profiled_products,home_store_profiled_weight,home_store_sales_positive_weight,home_store_penetration_positive_weight,weighted_median_spv_difference,weighted_median_bpr_difference
1042,both_vs_none,20,0.9999999999999994,3,0.13580246913580246,1,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0,0.0,0.0,0.0,0.046018653838346926,0.017053027445988855
1042,display_only_vs_none,20,0.9999999999999994,2,0.08641975308641975,1,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0,0.0,0.0,0.0,0.026171438105598695,0.007455165327337752
1042,mailer_only_vs_none,20,0.9999999999999994,3,0.13580246913580246,1,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,1,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.03505704365079365,0.013416005291005291
1045,both_vs_additive,20,1.0,2,0.07936507936507936,1,0.031746031746031744,0.031746031746031744,0.0,0.031746031746031744,0.0,0,0.0,0.0,0.0,0.011671364168835293,0.017323537206823055
1045,both_vs_none,20,1.0,2,0.07936507936507936,1,0.031746031746031744,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005561485543565982,0.003282490860840013
1045,display_only_vs_none,20,1.0000000000000002,4,0.15873015873015872,1,0.031746031746031744,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0038232147578032526,-0.008058654834500863
1045,mailer_only_vs_none,20,1.0,3,0.12698412698412698,1,0.031746031746031744,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0029470563350881586,-0.005982391511482188
1046,both_vs_additive,16,1.0000000000000002,1,0.05128205128205128,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1046,both_vs_none,16,1.0000000000000002,1,0.05128205128205128,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1046,display_only_vs_none,16,1.0000000000000002,1,0.05128205128205128,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1046,mailer_only_vs_none,16,1.0000000000000002,1,0.05128205128205128,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1048,both_vs_additive,6,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1048,both_vs_none,6,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1048,display_only_vs_none,6,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1048,mailer_only_vs_none,6,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1050,both_vs_additive,15,1.0,4,0.21621621621621623,2,0.10810810810810811,0.05405405405405406,0.0,0.05405405405405406,0.0,0,0.0,0.0,0.0,-0.019957968709233144,0.007759892701535625
1050,both_vs_none,15,1.0,5,0.2702702702702703,2,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0,0.0,0.0,0.0,0.013046255037295257,0.007774001563176139
1050,display_only_vs_none,15,1.0,6,0.3783783783783784,3,0.21621621621621623,0.05405405405405406,0.0,0.05405405405405406,0.0,0,0.0,0.0,0.0,-0.03081940338033931,-0.01031901783894131
1050,mailer_only_vs_none,15,1.0,5,0.2702702702702703,3,0.16216216216216217,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0,0.0,0.0,0.0,0.028396745676409086,0.009245854702553577
1055,both_vs_additive,13,1.0000000000000002,1,0.10256410256410256,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1055,both_vs_none,13,1.0000000000000002,1,0.10256410256410256,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1055,display_only_vs_none,13,1.0000000000000002,1,0.10256410256410256,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1055,mailer_only_vs_none,13,1.0000000000000002,1,0.10256410256410256,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1058,both_vs_additive,11,0.9999999999999998,1,0.10526315789473684,1,0.10526315789473684,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.032781622539715824,-0.006479249207409116
1058,both_vs_none,11,0.9999999999999998,1,0.10526315789473684,1,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0,0.0,0.0,0.0,0.01844832669910069,0.010892918570937146
1058,display_only_vs_none,11,0.9999999999999998,3,0.4736842105263158,1,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0,0.0,0.0,0.0,0.008462428774928775,0.007661146723646724
1058,mailer_only_vs_none,11,0.9999999999999998,4,0.5263157894736843,1,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0,0.0,0.0,0.0,0.027423469387755105,0.01457788905729409
1060,both_vs_additive,20,0.9999999999999999,5,0.2328767123287671,1,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0547945205479452,0,0.0,0.0,0.0,0.06888543039086517,0.008195862130072656
1060,both_vs_none,20,1.0,6,0.273972602739726,2,0.0821917808219178,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0,0.0,0.0,0.0,0.013845328282828286,0.00744047619047619
1060,display_only_vs_none,20,1.0,6,0.2602739726027397,2,0.0821917808219178,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0,0.0,0.0,0.0,-0.010347421316395492,-0.005426090616308007
1060,mailer_only_vs_none,20,1.0,7,0.3013698630136986,2,0.0958904109589041,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0001312925170068019,0.0018499924513985123
1062,both_vs_additive,20,1.0000000000000002,6,0.33898305084745767,1,0.06779661016949153,0.06779661016949153,0.0,0.06779661016949153,0.0,0,0.0,0.0,0.0,0.011671364168835293,0.017323537206823055
1062,both_vs_none,20,1.0000000000000002,7,0.38983050847457634,1,0.06779661016949153,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005561485543565982,0.003282490860840013
1062,display_only_vs_none,20,1.0000000000000002,7,0.44067796610169496,1,0.06779661016949153,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.003823214757803253,-0.008058654834500863
1062,mailer_only_vs_none,20,1.0000000000000002,7,0.38983050847457634,1,0.06779661016949153,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0029470563350881586,-0.005982391511482188
1063,both_vs_additive,19,0.9999999999999999,1,0.07017543859649122,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1063,both_vs_none,19,0.9999999999999999,2,0.17543859649122806,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1063,display_only_vs_none,19,0.9999999999999999,2,0.14035087719298245,1,0.07017543859649122,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.007879090233219088,-0.0037545787545787556
1063,mailer_only_vs_none,19,0.9999999999999998,3,0.21052631578947367,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1065,both_vs_additive,20,0.9999999999999999,5,0.25,2,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0,0.0,0.0,0.0,0.036678235464825924,0.007666382709429441
1065,both_vs_none,20,0.9999999999999999,5,0.25,3,0.12499999999999999,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0,0.0,0.0,0.0,0.028339971040863898,0.013010055420769709
1065,display_only_vs_none,20,0.9999999999999999,7,0.37499999999999994,4,0.21428571428571425,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0,0.0,0.0,0.0,-0.01579077743052051,-0.003172806049074234
1065,mailer_only_vs_none,20,0.9999999999999999,7,0.3214285714285714,2,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0049804567379459624,-0.00038097204762967476
1066,both_vs_additive,18,1.0,2,0.12698412698412698,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1066,both_vs_none,18,1.0,5,0.25396825396825395,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1066,display_only_vs_none,18,1.0,4,0.25396825396825395,1,0.06349206349206349,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.06157950872656754,-0.015847877612583494
1066,mailer_only_vs_none,18,1.0,4,0.19047619047619047,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1067,both_vs_additive,12,0.9999999999999998,5,0.4,4,0.32,0.16,0.16,0.16,0.16,1,0.08,0.08,0.08,0.03171667399681197,0.01867141405387944
1067,both_vs_none,12,0.9999999999999998,5,0.4,4,0.32,0.16,0.16,0.16,0.16,2,0.16,0.16,0.16,0.015503326227258944,0.008117894580161777
1067,display_only_vs_none,12,0.9999999999999998,5,0.4,4,0.32,0.16,0.08,0.16,0.08,2,0.16,0.08,0.16,0.0016349443636770936,-0.001831137798688057
1067,mailer_only_vs_none,12,0.9999999999999998,5,0.4,4,0.32,0.16,0.16,0.16,0.16,1,0.08,0.0,0.0,0.005213682180804543,0.003807203294399738
1069,both_vs_additive,11,0.9999999999999999,1,0.06666666666666667,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1069,both_vs_none,11,0.9999999999999999,3,0.2,0,0.0,0.0,0.0,0.0,0.0,1,0.06666666666666667,0.0,0.0,,
1069,display_only_vs_none,11,0.9999999999999999,3,0.2,2,0.13333333333333333,0.0,0.0,0.0,0.0,1,0.06666666666666667,0.0,0.0,-0.007848697054579402,-0.003977663044070342
1069,mailer_only_vs_none,11,0.9999999999999999,3,0.2,2,0.13333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.012536844325034293,-0.0031225884907862913
1070,both_vs_additive,20,1.0000000000000002,5,0.31168831168831174,2,0.12987012987012986,0.07792207792207792,0.07792207792207792,0.07792207792207792,0.07792207792207792,0,0.0,0.0,0.0,0.00874048602749385,0.009517852397905358
1070,both_vs_none,20,1.0000000000000002,5,0.31168831168831174,2,0.12987012987012986,0.05194805194805195,0.05194805194805195,0.05194805194805195,0.05194805194805195,0,0.0,0.0,0.0,0.004464836854436917,0.0024345561814932202
1070,display_only_vs_none,20,1.0000000000000002,5,0.31168831168831174,2,0.12987012987012986,0.05194805194805195,0.05194805194805195,0.05194805194805195,0.05194805194805195,0,0.0,0.0,0.0,-0.0029004564565719435,-0.005150004564383268
1070,mailer_only_vs_none,20,1.0000000000000002,8,0.49350649350649356,3,0.16883116883116883,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0.0,0.0,0.0,0.00038767082205506677,0.006861541538375369
1073,both_vs_additive,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1073,both_vs_none,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1073,display_only_vs_none,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1073,mailer_only_vs_none,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1075,both_vs_additive,6,0.9999999999999999,1,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1075,both_vs_none,6,0.9999999999999999,1,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1075,display_only_vs_none,6,0.9999999999999999,1,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1075,mailer_only_vs_none,6,0.9999999999999999,1,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1076,both_vs_additive,20,1.0000000000000002,4,0.16666666666666666,3,0.11666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.0,0,0.0,0.0,0.0,-0.014519173660686679,-0.002239701090834915
1076,both_vs_none,20,1.0000000000000002,4,0.16666666666666666,3,0.11666666666666667,0.08333333333333334,0.11666666666666667,0.11666666666666667,0.08333333333333334,0,0.0,0.0,0.0,0.010372571547575172,0.007672120720953447
1076,display_only_vs_none,20,1.0000000000000002,4,0.16666666666666666,3,0.11666666666666667,0.06666666666666667,0.05,0.11666666666666667,0.0,0,0.0,0.0,0.0,0.005986254494179103,0.0024515095060179664
1076,mailer_only_vs_none,20,1.0000000000000002,5,0.19999999999999998,3,0.11666666666666667,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0,0.0,0.0,0.0,0.008609842067168846,0.007838587018026007
1078,both_vs_additive,19,0.9999999999999994,3,0.3620689655172414,1,0.034482758620689655,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.032781622539715824,-0.006479249207409117
1078,both_vs_none,19,0.9999999999999994,4,0.41379310344827586,1,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,1,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.01844832669910069,0.010892918570937146
1078,display_only_vs_none,19,0.9999999999999996,4,0.39655172413793105,1,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0.0,0.0,0.0,0.008462428774928775,0.007661146723646723
1078,mailer_only_vs_none,19,0.9999999999999996,6,0.4827586206896552,1,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,2,0.08620689655172414,0.08620689655172414,0.034482758620689655,0.0274234693877551,0.01457788905729409
1079,both_vs_additive,7,0.9999999999999999,1,0.1,1,0.1,0.0,0.0,0.0,0.0,1,0.1,0.1,0.1,0.0008792778107264559,0.003154032407407779
1079,both_vs_none,7,0.9999999999999999,1,0.1,1,0.1,0.0,0.0,0.0,0.0,1,0.1,0.0,0.1,-0.00020789843370488253,0.003574203574203575
1079,display_only_vs_none,7,0.9999999999999999,1,0.1,1,0.1,0.0,0.0,0.0,0.0,1,0.1,0.0,0.1,0.003644285755396867,0.0017316017316017316
1079,mailer_only_vs_none,7,0.9999999999999999,1,0.1,1,0.1,0.0,0.0,0.0,0.0,1,0.1,0.0,0.0,0.0011151554966772328,-0.003715920809953346
1080,both_vs_additive,11,1.0,2,0.20689655172413793,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1080,both_vs_none,11,1.0,2,0.20689655172413793,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1080,display_only_vs_none,11,1.0,2,0.20689655172413793,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1080,mailer_only_vs_none,11,1.0000000000000002,3,0.27586206896551724,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1081,both_vs_additive,20,0.9999999999999998,5,0.273972602739726,1,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0,0.0,0.0,0.0,0.06888543039086517,0.008195862130072656
1081,both_vs_none,20,0.9999999999999998,5,0.273972602739726,2,0.0821917808219178,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0,0.0,0.0,0.0,0.021709831834831838,0.009363553113553115
1081,display_only_vs_none,20,0.9999999999999998,7,0.410958904109589,3,0.1232876712328767,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0,0.0,0.0,0.0,-0.014089384104218982,-0.003986241755843797
1081,mailer_only_vs_none,20,0.9999999999999998,5,0.273972602739726,1,0.0410958904109589,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.008747619047619047,-0.0007803703529097455
1082,both_vs_additive,20,0.9999999999999996,3,0.0967741935483871,0,0.0,0.0,0.0,0.0,0.0,1,0.03225806451612903,0.0,0.0,,
1082,both_vs_none,20,0.9999999999999996,3,0.0967741935483871,0,0.0,0.0,0.0,0.0,0.0,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,,
1082,display_only_vs_none,20,0.9999999999999996,3,0.0967741935483871,0,0.0,0.0,0.0,0.0,0.0,1,0.03225806451612903,0.03225806451612903,0.0,,
1082,mailer_only_vs_none,20,0.9999999999999996,4,0.1935483870967742,0,0.0,0.0,0.0,0.0,0.0,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,,
1085,both_vs_additive,20,0.9999999999999997,5,0.27450980392156865,1,0.058823529411764705,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.023612947898662175,-0.00957896012344794
1085,both_vs_none,20,0.9999999999999997,5,0.27450980392156865,2,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.09803921568627451,0,0.0,0.0,0.0,0.03226914690222003,0.013172601427528064
1085,display_only_vs_none,20,0.9999999999999997,5,0.27450980392156865,2,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.09803921568627451,0,0.0,0.0,0.0,0.029875018361092798,0.00984093640050723
1085,mailer_only_vs_none,20,0.9999999999999997,6,0.3137254901960784,1,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0.0,0.0,0.0,0.02383542775536583,0.02068841146240527
1087,both_vs_additive,14,1.0,2,0.15625,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1087,both_vs_none,14,1.0,2,0.15625,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1087,display_only_vs_none,14,1.0,3,0.21875,1,0.0625,0.0625,0.0625,0.0625,0.0625,0,0.0,0.0,0.0,0.017326660471881063,0.004485599057725228
1087,mailer_only_vs_none,14,1.0,3,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
1088,both_vs_additive,15,0.9999999999999999,3,0.13725490196078433,2,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,3,0.13725490196078433,0.13725490196078433,0.09803921568627451,0.08556578681024433,0.052283897031792946
1088,both_vs_none,15,0.9999999999999999,3,0.13725490196078433,3,0.13725490196078433,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.09803921568627451,3,0.13725490196078433,0.09803921568627451,0.09803921568627451,0.029877772059040443,0.015145519730351373
1088,display_only_vs_none,15,0.9999999999999999,3,0.13725490196078433,3,0.13725490196078433,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.0392156862745098,3,0.13725490196078433,0.0392156862745098,0.0392156862745098,0.008599294684582686,-0.002117374444952473
1088,mailer_only_vs_none,15,0.9999999999999999,3,0.13725490196078433,2,0.09803921568627451,0.0,0.0,0.0,0.0,3,0.13725490196078433,0.09803921568627451,0.13725490196078433,-0.001851851851851852,0.0004884004884004884
1089,both_vs_additive,20,1.0,4,0.21818181818181814,1,0.05454545454545454,0.05454545454545454,0.0,0.05454545454545454,0.0,0,0.0,0.0,0.0,0.011671364168835293,0.017323537206823055
1089,both_vs_none,20,1.0,5,0.2545454545454545,1,0.05454545454545454,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005561485543565982,0.003282490860840013
1089,display_only_vs_none,20,1.0,5,0.2545454545454545,2,0.09090909090909091,0.0,0.0,0.0,0.0,1,0.03636363636363636,0.03636363636363636,0.03636363636363636,-0.0013848379455910394,-0.005105136956028477
1089,mailer_only_vs_none,20,1.0,5,0.2545454545454545,2,0.09090909090909091,0.0,0.0,0.0,0.0,1,0.03636363636363636,0.0,0.03636363636363636,-0.005075602149550275,-0.003127599158097042
