household_key,sales,baskets,active_weeks,products,category_diversity,first_day,last_day,discount_amount,avg_basket_value
1882,405.53999999999996,26,16,129,52,65,679,67.65,15.597692307692306
1883,2460.9800000000014,126,64,681,142,41,705,501.93000000000006,19.53158730158731
1884,592.73,30,21,137,68,77,711,62.959999999999994,19.75766666666667
1885,265.34999999999997,13,10,34,25,116,711,6.429999999999999,20.41153846153846
1886,406.2500000000001,31,18,127,69,14,678,57.29999999999999,13.104838709677423
1887,876.88,88,55,173,61,33,699,212.67000000000002,9.964545454545455
1888,135.61,11,6,61,39,69,523,16.33,12.32818181818182
1889,1803.8000000000004,46,37,385,129,97,694,282.3,39.21304347826088
1890,1934.4500000000003,51,39,387,116,82,711,218.92000000000002,37.93039215686275
1891,1344.71,38,28,268,84,95,709,256.74999999999994,35.3871052631579
1892,5532.210000000001,307,76,983,162,107,711,1288.6,18.020228013029318
1893,373.71,18,14,60,33,90,703,23.83,20.761666666666667
1894,2335.4700000000003,42,34,569,117,101,658,382.06999999999994,55.60642857142858
1895,927.5600000000002,49,33,154,73,44,674,176.23,18.92979591836735
1896,3378.3400000000015,129,61,894,177,74,710,623.53,26.18868217054265
1897,19.58,1,1,5,5,69,69,0.98,19.58
1898,717.71,48,30,184,68,96,711,251.09,14.952291666666667
1899,11276.800000000008,69,62,1313,153,20,705,1961.9399999999994,163.43188405797113
1900,8541.140000000005,56,48,1170,177,111,707,881.18,152.52035714285722
1901,11462.240000000007,852,94,2561,238,61,711,1845.6100000000001,13.453333333333342
1902,1646.0000000000005,21,18,455,119,61,691,400.97999999999996,78.38095238095241
1903,1152.32,40,25,416,91,71,678,288.40999999999997,28.808
1904,304.26000000000005,28,25,105,56,58,670,52.76,10.866428571428573
1905,1772.9100000000003,81,56,386,129,11,698,252.69,21.88777777777778
1906,8631.610000000004,163,77,1207,182,104,710,1336.8699999999994,52.95466257668714
1907,8939.500000000007,388,75,1490,193,108,711,1771.42,23.039948453608265
1908,714.3100000000002,38,29,177,64,65,588,114.69000000000001,18.797631578947374
1909,546.9899999999999,22,20,151,53,73,673,89.93,24.863181818181815
1910,741.83,26,20,116,62,22,614,85.70000000000002,28.53192307692308
1911,1601.2699999999998,124,71,283,93,110,704,219.32,12.913467741935483
1912,2256.45,96,62,449,104,78,693,382.66999999999996,23.5046875
1913,895.7599999999999,49,36,212,79,3,708,211.55000000000004,18.28081632653061
1914,4075.9500000000025,157,83,361,104,35,711,287.21000000000004,25.96146496815288
1915,485.8,28,19,113,67,89,708,41.01,17.35
1916,2885.700000000001,150,68,714,151,1,692,537.5899999999999,19.238000000000007
1917,6788.000000000005,291,100,1282,175,8,711,1203.6599999999999,23.326460481099673
1918,3012.490000000001,69,39,623,136,87,704,607.18,43.65927536231886
1919,4154.950000000002,100,61,837,144,49,710,936.8,41.549500000000016
1920,1927.7400000000007,93,53,374,128,104,711,187.55999999999997,20.728387096774203
1921,1460.1199999999997,104,54,291,95,105,647,608.44,14.03961538461538
1922,3096.940000000001,113,74,596,151,59,706,319.9300000000001,27.40654867256638
1923,4870.310000000002,167,83,723,162,51,706,457.1,29.16353293413175
1924,6225.450000000005,221,80,1248,176,110,708,1194.6100000000001,28.169457013574686
1925,3019.200000000001,118,60,591,147,64,668,260.95,25.586440677966113
1926,2145.71,73,52,314,84,103,701,870.3100000000002,29.393287671232876
1927,5097.280000000002,98,50,1036,152,83,691,896.76,52.01306122448981
1928,2328.3700000000003,114,79,447,122,32,709,623.6800000000001,20.42429824561404
1929,4395.830000000001,62,51,788,140,4,705,774.6600000000001,70.90048387096776
1930,2674.900000000001,182,66,659,133,94,691,409.6000000000001,14.697252747252753
1931,2211.08,101,62,415,99,60,683,641.7199999999999,21.891881188118813
1932,2678.7799999999997,74,45,339,111,32,710,348.3,36.199729729729725
1933,2180.2200000000003,85,50,514,130,36,707,381.49,25.649647058823533
1934,542.8700000000001,15,14,194,77,27,549,136.16,36.19133333333334
1935,12371.259999999998,177,76,729,156,114,711,1243.8899999999999,69.8941242937853
1936,5029.860000000002,463,86,799,158,32,708,788.47,10.863628509719227
1937,6742.440000000004,158,85,1306,181,39,704,1119.1699999999998,42.673670886075975
1938,1032.95,28,24,211,84,65,705,120.20999999999998,36.89107142857143
1939,3784.6200000000013,75,49,646,148,19,706,684.43,50.46160000000002
1940,2392.720000000001,75,59,610,134,42,704,357.3,31.902933333333348
1941,742.85,135,61,229,67,90,710,187.53999999999996,5.502592592592593
1942,3135.0600000000013,151,65,578,164,102,707,325.78000000000003,20.761986754966895
1943,5116.580000000002,212,91,962,143,11,705,865.4399999999998,24.134811320754725
1944,10942.880000000012,180,84,1176,178,89,705,1372.3799999999999,60.79377777777784
1945,1020.5700000000002,19,16,240,78,50,688,138.26,53.714210526315796
1946,3312.460000000002,49,44,486,113,24,699,597.5900000000001,67.60122448979595
1947,7209.2500000000055,90,60,653,154,114,710,964.4399999999996,80.10277777777785
1948,1602.3200000000002,83,52,507,125,88,711,309.20000000000005,19.305060240963858
1949,1658.96,54,33,381,118,81,706,350.6400000000001,30.721481481481483
1950,746.74,31,19,240,93,55,676,188.0,24.088387096774195
1951,561.48,18,12,127,70,27,677,90.45,31.193333333333335
1952,1003.87,36,21,214,78,81,705,209.16999999999996,27.885277777777777
1953,2722.810000000001,113,60,565,116,73,706,427.81000000000006,24.095663716814165
1954,1965.65,143,75,352,108,27,683,266.69000000000005,13.745804195804196
1955,7634.5000000000055,156,69,1106,152,15,704,1240.63,48.9391025641026
1956,2174.55,60,39,418,118,42,705,352.37,36.2425
1957,1994.23,44,36,427,114,33,684,321.68,45.32340909090909
1958,1017.86,35,30,391,111,60,709,182.97,29.081714285714288
1959,5592.540000000003,104,49,962,143,69,671,1136.8099999999997,53.7744230769231
1960,2637.78,93,53,412,91,79,709,669.2600000000002,28.363225806451617
1961,1634.2200000000003,92,49,445,114,33,693,292.81,17.76326086956522
1962,3512.5500000000015,132,65,772,149,75,710,364.75,26.610227272727286
1963,2542.4500000000003,50,39,653,129,71,704,441.0,50.849000000000004
1964,1990.12,68,57,637,131,115,708,445.77000000000004,29.266470588235293
1965,4142.690000000001,163,76,651,130,109,708,691.59,25.41527607361964
1966,5307.890000000003,129,72,1213,180,117,711,1022.94,41.14643410852715
1967,1802.9300000000007,73,48,608,129,17,705,271.23,24.697671232876722
1968,2479.9700000000003,89,62,529,131,66,710,459.08000000000004,27.86483146067416
1969,2246.2,230,90,507,111,78,711,674.1899999999999,9.766086956521738
1970,1091.08,69,47,303,81,67,708,224.79000000000002,15.812753623188405
1971,5297.130000000003,155,76,814,151,25,696,743.6199999999999,34.17503225806453
1972,2435.730000000001,120,61,756,148,117,705,400.88,20.297750000000008
1973,1683.5500000000004,130,36,179,74,56,586,157.83,12.95038461538462
1974,5266.000000000004,198,67,647,148,25,510,828.7999999999997,26.595959595959613
1975,17548.26999999999,363,96,1673,216,46,710,1892.3800000000003,48.342341597796114
1976,3546.8100000000004,165,80,853,163,73,710,535.66,21.495818181818183
1977,357.99,30,23,74,42,111,640,104.40000000000002,11.933
1978,1459.6799999999998,89,55,329,112,31,710,189.63,16.400898876404494
1979,1146.67,101,65,204,79,41,708,284.02,11.353168316831685
1980,4443.150000000002,54,45,838,156,46,662,858.55,82.2805555555556
1981,1450.6799999999998,100,61,369,101,79,711,512.07,14.506799999999998
1982,4213.85,160,64,550,113,107,711,517.22,26.336562500000003
1983,2497.9000000000005,38,28,461,139,80,704,328.59000000000003,65.7342105263158
1984,38.94,3,3,15,9,613,645,12.26,12.979999999999999
1985,8605.360000000006,156,76,1298,170,41,711,1222.9299999999994,55.16256410256414
1986,230.05999999999995,12,11,94,58,71,637,54.86,19.171666666666663
1987,1973.54,76,52,694,150,106,707,664.4200000000001,25.96763157894737
1988,7907.930000000006,184,72,1110,159,73,704,1401.38,42.97788043478264
1989,3052.8700000000013,153,85,452,113,76,707,703.0199999999999,19.953398692810467
1990,4593.260000000002,131,75,603,129,84,702,861.6899999999998,35.06305343511452
1991,320.14,45,38,89,40,81,709,38.01,7.114222222222222
1992,528.6500000000001,30,27,113,57,99,684,105.7,17.62166666666667
1993,1359.33,82,54,444,113,95,692,336.08,16.57719512195122
1994,1069.0000000000002,43,35,318,101,47,711,218.96,24.860465116279077
1995,15332.42999999998,154,69,2225,224,118,711,2507.8900000000003,99.56123376623364
1996,2654.200000000001,119,75,455,117,41,708,335.23999999999995,22.30420168067228
1997,4295.680000000002,67,47,734,150,71,711,487.3499999999999,64.11462686567167
1998,2383.54,331,92,441,88,66,707,594.16,7.201027190332326
1999,783.33,52,36,249,82,115,711,158.93,15.064038461538463
2000,552.29,61,43,163,65,50,711,159.02000000000004,9.053934426229507
2001,1214.28,35,28,291,115,32,691,220.29999999999995,34.693714285714286
2002,2465.1200000000003,63,44,600,137,17,687,672.14,39.128888888888895
2003,1976.48,42,32,542,141,35,707,259.35999999999996,47.05904761904762
2004,10053.870000000017,248,91,1106,168,69,711,1633.94,40.539798387096845
2005,1439.19,52,44,459,110,64,705,346.66999999999996,27.67673076923077
2006,4873.240000000002,111,67,913,151,21,711,1266.8999999999999,43.90306306306308
2007,8887.750000000007,191,83,1179,173,62,710,1327.5099999999998,46.53272251308904
2008,2332.45,68,46,544,137,8,700,318.44,34.30073529411764
2009,1506.88,33,17,339,111,3,316,300.48,45.663030303030304
2010,1605.98,58,25,375,95,105,708,260.38,27.689310344827586
2011,1367.3400000000001,104,67,230,62,57,710,326.51,13.1475
2012,8535.060000000001,303,85,1380,158,69,705,1974.6399999999994,28.168514851485153
2013,1182.47,94,53,440,128,51,616,216.49999999999997,12.579468085106383
2014,1489.8899999999999,44,34,429,107,110,704,268.78000000000003,33.86113636363636
2015,6628.7000000000035,122,79,759,162,72,705,1024.5899999999997,54.33360655737708
2016,1728.53,126,55,455,117,42,700,457.86000000000007,13.718492063492063
2017,7106.620000000002,170,83,1240,174,70,711,1262.5500000000002,41.803647058823536
2018,4038.150000000001,148,64,804,158,4,708,574.32,27.284797297297303
2019,13160.500000000004,337,71,1637,187,103,711,2518.6099999999997,39.0519287833828
2020,8458.210000000008,252,89,1277,185,61,705,1262.62,33.56432539682543
2021,1393.2400000000002,77,57,248,86,46,703,302.35,18.09402597402598
2022,7875.780000000004,86,61,1396,209,94,702,1073.77,91.57883720930238
2023,1805.6299999999999,109,59,276,77,93,710,505.58,16.565412844036697
2024,4956.9900000000025,99,59,789,169,56,709,641.63,50.07060606060609
2025,1119.54,33,29,210,85,60,685,117.40999999999998,33.92545454545454
2026,1181.6299999999999,18,14,292,87,104,675,660.1299999999999,65.64611111111111
2027,1915.28,133,66,492,124,25,690,506.7499999999999,14.400601503759399
2028,1984.7299999999998,91,60,382,98,16,693,322.83,21.81021978021978
2029,1688.9,46,34,337,91,106,671,367.29999999999995,36.71521739130435
2030,2628.1000000000004,90,55,702,149,110,710,479.02,29.201111111111114
2031,306.36999999999995,15,11,120,51,112,683,54.22999999999999,20.424666666666663
2032,1274.78,66,45,162,79,68,704,141.17,19.314848484848483
2033,2512.7800000000007,109,58,418,132,72,711,233.63,23.053027522935785
2034,3118.3500000000017,140,72,668,117,70,711,658.67,22.273928571428584
2035,1083.62,68,44,332,107,44,642,296.41999999999996,15.935588235294116
2036,4064.450000000001,49,37,685,151,116,709,414.51000000000005,82.94795918367349
2037,1743.9700000000003,97,59,404,115,97,698,320.27,17.979072164948455
2038,1489.8,59,42,278,89,27,703,289.21999999999997,25.250847457627117
2039,2260.46,74,20,471,113,11,710,506.59999999999985,30.546756756756757
2040,2968.5100000000016,422,69,577,124,66,699,678.4300000000001,7.034383886255928
2041,6406.990000000005,152,70,859,142,115,710,1069.5299999999997,42.15125000000003
2042,4809.050000000002,29,25,604,129,52,683,897.1,165.82931034482766
2043,1640.7899999999997,65,47,451,119,96,704,334.7499999999999,25.242923076923073
2044,1000.84,49,37,268,93,3,649,115.26,20.42530612244898
2045,310.64,19,17,86,45,114,597,34.800000000000004,16.349473684210526
2046,638.7999999999998,48,40,160,79,60,690,83.79,13.30833333333333
2047,4816.350000000001,119,55,997,170,106,697,829.23,40.473529411764716
2048,1538.4599999999996,47,22,252,100,16,685,187.82000000000002,32.733191489361694
2049,998.1200000000001,36,32,235,91,46,709,202.51999999999998,27.72555555555556
2050,5193.22,160,82,877,163,17,708,1014.3199999999999,32.457625
2051,4923.160000000001,288,49,644,138,15,462,592.5899999999999,17.094305555555557
2052,131.83,6,5,51,30,1,591,40.38,21.971666666666668
2053,3351.3400000000006,165,74,598,132,103,700,628.5699999999999,20.31115151515152
2054,217.59999999999997,26,23,66,32,41,707,171.02,8.369230769230768
2055,2408.7400000000007,133,61,443,126,110,711,305.15,18.110827067669177
2056,2450.8,108,55,502,140,92,711,424.37,22.692592592592593
2057,3150.4500000000007,125,65,689,139,102,711,723.26,25.203600000000005
2058,5970.5700000000015,167,91,790,175,8,711,534.31,35.75191616766468
2059,2359.1200000000003,54,33,534,149,92,710,481.68999999999994,43.68740740740741
2060,629.9,32,26,109,48,103,696,61.19,19.684375
2061,226.71,18,16,73,45,94,645,55.92,12.595
2062,5357.620000000003,220,77,1081,175,39,706,1671.6699999999998,24.352818181818193
2063,2591.43,81,61,432,103,46,706,531.5600000000001,31.99296296296296
2064,5424.850000000003,271,84,1140,180,13,711,590.6999999999998,20.0178966789668
2065,3268.330000000001,89,55,739,127,63,709,672.2,36.72280898876406
2066,2141.78,112,53,404,112,65,710,580.64,19.123035714285717
2067,120.01,6,4,52,35,97,702,16.04,20.00166666666667
2068,2561.4000000000015,108,71,755,148,79,696,753.5699999999999,23.71666666666668
2069,2068.1700000000005,89,51,540,138,39,694,304.23999999999995,23.237865168539333
2070,9210.42,635,89,1646,199,92,710,2380.2200000000003,14.50459842519685
2071,1732.9700000000003,215,70,370,102,115,711,363.12999999999994,8.06032558139535
2072,278.28,12,7,120,53,92,676,72.99,23.189999999999998
2073,1697.2300000000007,72,34,422,83,66,583,500.32999999999987,23.5726388888889
2074,678.7200000000001,29,27,201,88,104,645,151.49,23.404137931034487
2075,4736.510000000002,155,56,960,155,29,711,999.2099999999999,30.558129032258076
2076,8297.94000000001,252,86,986,169,47,705,1111.5399999999997,32.92833333333337
2077,1835.1800000000003,109,59,350,116,85,698,203.9,16.83651376146789
2078,2323.9200000000005,92,51,343,97,32,710,386.27,25.260000000000005
2079,4802.870000000003,120,60,678,141,67,698,717.4499999999999,40.023916666666686
2080,5704.140000000002,130,54,655,126,68,711,876.87,43.878000000000014
2081,921.8399999999999,35,27,197,79,93,679,191.21999999999997,26.33828571428571
2082,5082.410000000002,191,77,825,151,97,711,996.2099999999999,26.609476439790583
2083,8308.390000000007,383,90,1013,177,77,711,1299.7599999999998,21.69292428198435
2084,2937.9500000000003,132,63,677,139,100,705,826.9399999999998,22.25719696969697
2085,12894.570000000014,359,92,1886,208,54,711,2955.050000000001,35.9180222841226
2086,6269.540000000004,575,88,911,177,77,710,1019.0100000000003,10.903547826086962
2087,7832.740000000006,227,93,1311,166,27,704,1834.8599999999997,34.5054625550661
2088,4905.71,109,71,984,167,21,711,983.0300000000003,45.00651376146789
2089,159.95999999999998,34,34,23,15,5,694,24.360000000000003,4.704705882352941
2090,1201.0300000000002,56,43,374,98,40,697,306.83,21.44696428571429
2091,834.56,15,14,235,86,85,692,153.51,55.63733333333333
2092,2290.540000000001,122,49,436,111,103,559,435.1099999999999,18.774918032786893
2093,490.97999999999996,19,15,98,57,101,661,94.57000000000001,25.841052631578947
2094,3055.5200000000013,75,55,730,150,57,708,693.9599999999999,40.740266666666685
2095,3790.490000000001,164,73,976,162,3,711,511.5999999999999,23.112743902439032
2096,1301.65,26,19,303,90,95,591,343.74999999999994,50.06346153846154
2097,8823.830000000002,202,79,730,152,26,645,1882.45,43.682326732673275
2098,682.46,13,13,158,77,34,632,105.0,52.49692307692308
2099,691.3000000000001,53,34,109,64,25,696,81.17,13.043396226415096
2100,3185.31,71,50,660,117,110,709,1299.0200000000002,44.86352112676056
2101,420.02,10,9,86,32,73,703,59.92,42.001999999999995
2102,3619.760000000001,106,70,542,138,9,711,648.84,34.14867924528303
2103,361.01,30,26,117,58,59,705,53.69,12.033666666666667
2104,494.57000000000005,29,17,162,71,10,629,123.37,17.054137931034486
2105,899.92,35,21,309,104,2,701,180.46999999999997,25.712
2106,2807.0300000000007,52,32,473,141,40,492,239.1,53.98134615384617
2107,3409.0600000000013,87,56,575,127,72,697,813.1399999999999,39.18459770114944
2108,1830.9900000000007,131,75,423,119,102,708,509.23999999999995,13.977022900763364
2109,2508.240000000001,120,77,383,91,74,709,496.24,20.902000000000008
2110,12470.029999999988,222,97,1798,212,3,704,997.0699999999999,56.17130630630625
2111,2590.3700000000003,123,74,428,112,19,687,1966.0699999999997,21.059918699186994
2112,5116.1500000000015,132,74,979,161,23,711,1767.1500000000003,38.758712121212135
2113,1599.0799999999997,60,42,484,129,61,690,283.89000000000004,26.65133333333333
2114,3170.280000000002,156,83,519,121,28,688,497.4200000000001,20.322307692307707
2115,14774.860000000019,320,90,1566,190,75,711,1721.4,46.17143750000006
2116,12228.090000000013,224,93,2136,206,6,708,1996.34,54.58968750000006
2117,1050.3899999999999,63,55,350,107,111,707,302.57000000000005,16.67285714285714
2118,1107.79,29,22,291,90,115,708,259.6999999999999,38.19965517241379
2119,2295.1600000000008,44,35,707,110,107,704,1093.77,52.16272727272729
2120,1643.2000000000003,72,34,324,96,58,697,224.80999999999995,22.822222222222226
2121,5582.790000000003,143,72,987,189,112,710,832.1699999999998,39.04048951048953
2122,441.84000000000003,12,11,140,59,57,711,66.35000000000001,36.82
2123,4332.450000000001,59,55,647,133,118,710,901.6899999999999,73.4313559322034
2124,7859.410000000004,240,91,962,169,14,711,1165.06,32.747541666666685
2125,4833.290000000003,113,50,708,131,52,711,919.2699999999998,42.772477876106215
2126,4713.850000000002,127,67,870,174,94,699,642.8199999999999,37.116929133858285
2127,1461.8200000000002,26,19,328,82,62,707,416.3500000000001,56.22384615384616
2128,1877.71,82,36,348,99,85,696,171.95000000000002,22.89890243902439
2129,7164.990000000004,163,81,1234,181,108,707,1204.0299999999995,43.956993865030704
2130,6060.390000000004,97,60,1121,183,104,705,1231.2599999999995,62.478247422680454
2131,3982.8700000000017,140,60,779,144,115,682,678.9899999999999,28.44907142857144
2132,575.8699999999999,42,33,187,67,59,699,92.91999999999999,13.711190476190474
2133,6759.9200000000055,141,71,965,168,80,709,748.84,47.942695035461036
2134,9129.830000000007,89,67,1449,200,30,711,1623.3000000000004,102.58235955056188
2135,779.2900000000001,45,32,216,81,91,677,90.31,17.317555555555558
2136,1552.4300000000003,18,14,371,128,36,704,172.81000000000003,86.24611111111113
2137,2970.140000000001,186,70,657,142,71,685,594.98,15.968494623655918
2138,1878.4800000000002,66,41,529,128,108,689,461.39,28.461818181818185
2139,4695.590000000001,372,90,863,157,61,711,623.17,12.622553763440862
2140,1567.89,51,32,331,114,76,652,236.95,30.74294117647059
2141,5246.670000000002,90,63,693,138,4,709,727.47,58.29633333333335
2142,7631.120000000006,106,70,1087,139,66,711,962.9999999999999,71.9916981132076
2143,298.65000000000003,9,8,105,48,14,610,84.74999999999999,33.18333333333334
2144,2265.9,49,31,435,119,75,642,360.72999999999996,46.24285714285715
2145,1090.6200000000001,38,29,223,95,93,684,111.32,28.700526315789478
2146,1692.5400000000004,58,47,391,97,12,694,222.84,29.18172413793104
2147,5706.010000000001,96,67,1075,155,118,710,1155.34,59.43760416666668
2148,3263.92,124,77,523,115,54,711,928.76,26.32193548387097
2149,3703.420000000001,112,56,260,79,116,702,1258.3799999999999,33.06625000000001
2150,69.32000000000001,8,8,36,24,102,591,15.31,8.665000000000001
2151,834.2700000000001,41,20,269,91,44,699,149.50000000000003,20.348048780487808
2152,156.55,25,20,51,31,32,627,30.990000000000002,6.2620000000000005
2153,933.4300000000001,41,29,284,95,76,694,216.71,22.76658536585366
2154,2523.3400000000006,120,56,506,123,103,709,798.59,21.027833333333337
2155,313.83000000000004,11,11,126,65,81,670,78.30999999999999,28.530000000000005
2156,5874.460000000003,108,70,900,145,74,703,876.5599999999995,54.39314814814817
2157,390.70000000000005,12,11,157,55,39,598,231.98,32.55833333333334
2158,3194.17,131,67,631,128,94,709,688.7700000000001,24.38297709923664
2159,2018.9500000000003,121,51,306,78,111,708,394.79,16.68553719008265
2160,748.07,57,41,91,51,55,692,269.42,13.1240350877193
2161,2064.11,40,31,303,117,34,699,203.76,51.60275
2162,13923.450000000012,180,81,1011,171,98,710,1545.0,77.35250000000006
2163,356.1,14,14,18,11,51,674,23.1,25.435714285714287
2164,1596.4799999999996,40,33,484,123,112,400,713.51,39.91199999999999
2165,182.1,11,9,43,28,18,641,17.830000000000002,16.554545454545455
2166,84.21000000000001,30,15,19,11,108,507,21.569999999999993,2.8070000000000004
2167,1714.6100000000001,75,40,448,113,118,691,389.07000000000005,22.86146666666667
2168,5666.660000000004,197,98,953,167,22,711,1805.6400000000006,28.764771573604083
2169,857.96,40,28,245,100,106,695,162.76999999999998,21.449
2170,6198.890000000004,266,90,1137,164,64,711,1335.9,23.304097744360917
2171,4031.0800000000017,107,66,771,152,105,709,528.0600000000001,37.6736448598131
2172,2408.1100000000006,99,53,505,137,116,705,246.60000000000002,24.32434343434344
2173,2177.5200000000004,86,40,511,110,50,710,484.7199999999999,25.320000000000004
2174,644.3300000000002,39,29,354,115,97,680,177.34,16.521282051282054
2175,610.22,17,14,150,64,111,671,103.30999999999996,35.89529411764706
2176,2601.5600000000004,195,52,634,123,103,682,494.7600000000001,13.341333333333335
2177,133.5,3,3,43,31,55,608,32.26,44.5
2178,3681.130000000001,152,63,869,169,79,610,475.08000000000004,24.217960526315796
2179,1452.29,46,38,373,120,62,711,255.80000000000004,31.571521739130436
2180,936.39,44,26,305,88,28,628,186.64000000000001,21.28159090909091
2181,3074.450000000001,55,36,665,156,72,702,388.1,55.89909090909093
2182,1530.5200000000002,85,62,406,89,26,699,219.36,18.006117647058826
2183,4093.120000000001,173,79,653,143,99,706,960.7499999999999,23.659653179190755
2184,5094.800000000001,260,86,929,170,61,707,656.22,19.59538461538462
2185,8550.730000000007,106,68,1141,165,7,710,824.6900000000002,80.66726415094347
2186,5469.530000000003,113,58,812,162,32,702,751.9000000000001,48.40292035398233
2187,2667.1300000000006,46,34,382,103,65,691,959.5,57.98108695652175
2188,3917.34,129,76,715,141,116,709,633.78,30.366976744186047
2189,1335.47,91,58,147,59,71,708,106.67,14.675494505494505
2190,9520.850000000008,225,87,1399,188,76,711,2221.4800000000005,42.31488888888892
2191,780.9200000000001,15,14,154,81,41,711,48.739999999999995,52.06133333333334
2192,492.03,29,23,81,48,3,707,28.240000000000002,16.96655172413793
2193,9155.010000000013,117,66,1792,217,12,703,1040.0099999999998,78.24794871794883
2194,7169.780000000006,404,98,1052,162,22,711,1128.6799999999996,17.746980198019816
2195,1180.7199999999998,84,49,350,94,105,705,340.56000000000006,14.056190476190475
2196,1153.05,65,56,271,88,102,709,453.78,17.73923076923077
2197,670.43,48,32,176,74,69,701,144.32000000000002,13.967291666666666
2198,7205.880000000006,403,91,1118,180,51,711,1171.61,17.880595533498774
2199,5639.170000000003,155,82,801,117,107,706,1080.5199999999998,36.38174193548389
2200,8673.110000000008,197,94,1572,158,7,706,2157.36,44.02593908629446
2201,27.509999999999998,2,2,11,10,48,72,7.93,13.754999999999999
2202,319.9,18,14,96,52,112,711,62.99999999999999,17.772222222222222
2203,5239.090000000003,103,57,655,155,42,711,454.16,50.864951456310706
2204,2646.050000000001,190,73,800,134,98,701,695.56,13.926578947368426
2205,1978.7600000000004,107,64,484,129,8,708,507.48999999999995,18.493084112149536
2206,502.25,41,37,150,65,50,711,77.53999999999999,12.25
2207,4866.060000000003,372,79,1355,190,18,694,1023.14,13.080806451612911
2208,9456.830000000007,193,81,1555,186,20,698,1583.7799999999993,48.99911917098449
2209,6996.680000000002,232,82,1275,191,78,709,772.2700000000001,30.15810344827587
2210,1727.9700000000005,34,25,427,101,106,648,275.05999999999995,50.82264705882354
2211,2292.5200000000004,78,48,483,133,99,707,336.05999999999995,29.391282051282058
2212,251.33000000000004,46,26,49,14,114,679,49.23,5.4636956521739135
2213,3505.2100000000028,55,42,831,159,21,692,537.9100000000001,63.73109090909096
2214,450.87000000000006,15,13,116,55,111,711,80.55000000000001,30.058000000000003
2215,2402.1100000000006,132,76,476,108,59,711,468.23,18.197803030303035
2216,454.57000000000005,34,29,123,62,106,709,75.68,13.369705882352942
2217,4430.010000000002,192,83,1091,179,81,708,1124.51,23.072968750000012
2218,975.2499999999998,19,17,387,101,4,709,363.2099999999999,51.32894736842104
2219,1077.4199999999998,23,18,46,23,80,702,20.33,46.84434782608695
2220,215.58,15,12,40,28,39,644,63.58,14.372000000000002
2221,2301.4,113,79,615,117,107,709,639.59,20.36637168141593
2222,3076.2700000000004,40,37,655,135,30,707,646.15,76.90675000000002
2223,2059.760000000001,300,58,465,118,10,681,374.95000000000005,6.865866666666671
2224,3984.100000000001,106,81,780,138,11,711,1015.4900000000001,37.585849056603784
2225,3352.070000000001,98,64,697,146,48,711,379.6700000000001,34.20479591836736
2226,8917.540000000006,640,78,1412,207,111,710,963.4900000000001,13.93365625000001
2227,4893.900000000002,173,63,1151,157,96,650,1194.9999999999998,28.288439306358395
2228,5298.050000000002,202,61,844,178,47,700,657.7199999999999,26.227970297029714
2229,2415.490000000001,56,38,596,138,93,707,470.4399999999999,43.13375000000002
2230,1195.6500000000005,38,27,329,107,114,662,115.27999999999997,31.464473684210542
2231,4400.260000000003,94,59,929,176,15,709,613.9100000000001,46.811276595744715
2232,1131.65,37,27,257,89,52,710,312.76000000000005,30.585135135135136
2233,8440.770000000004,273,89,1529,204,66,709,896.01,30.918571428571443
2234,7971.570000000006,192,81,903,156,59,710,1296.6899999999998,41.51859375000003
2235,3824.870000000001,89,50,622,158,107,705,440.63999999999993,42.97606741573035
2236,2880.5000000000014,219,70,609,126,112,688,392.12999999999994,13.152968036529687
2237,4941.520000000001,158,80,799,133,62,705,1185.4899999999998,31.275443037974693
2238,2479.4600000000005,180,62,679,127,105,703,423.50000000000006,13.77477777777778
2239,1787.4800000000005,43,23,408,111,86,691,496.62,41.569302325581404
2240,5413.200000000003,216,81,868,133,27,711,1028.39,25.061111111111124
2241,1505.6699999999996,79,52,438,110,54,711,469.39000000000004,19.059113924050628
2242,1239.0700000000002,118,49,466,138,70,709,317.76,10.500593220338985
2243,4019.7100000000014,44,38,528,126,93,707,868.9,91.35704545454549
2244,5477.200000000001,324,90,1018,157,40,711,1487.5600000000002,16.90493827160494
2245,4614.020000000002,178,69,844,162,82,711,511.02999999999986,25.921460674157316
2246,321.35,5,4,80,39,64,452,35.809999999999995,64.27000000000001
2247,3992.670000000001,90,49,659,135,10,711,730.8299999999999,44.363000000000014
2248,937.23,26,20,276,101,47,703,135.69999999999996,36.04730769230769
2249,181.51,3,3,64,44,81,305,33.510000000000005,60.50333333333333
2250,2333.16,68,50,406,96,100,709,813.1600000000001,34.31117647058824
2251,2022.5400000000004,26,19,533,105,33,662,449.31999999999994,77.79000000000002
2252,9489.820000000002,346,92,1711,194,11,711,2594.9799999999996,27.427225433526015
2253,450.3299999999999,29,20,189,68,67,692,110.92999999999998,15.52862068965517
2254,1270.35,80,51,338,125,58,569,209.68999999999997,15.879375
2255,570.0300000000001,21,17,122,60,68,649,116.6,27.14428571428572
2256,1497.5600000000004,30,23,398,107,110,710,199.56,49.91866666666668
2257,791.5400000000001,75,63,75,37,10,704,36.53,10.553866666666668
2258,1574.94,49,36,383,129,27,711,226.74999999999991,32.14163265306122
2259,589.1700000000001,16,9,147,72,96,711,129.76,36.823125000000005
2260,7456.640000000003,133,76,767,143,54,707,843.0999999999998,56.06496240601506
